词性,出现次数
/n/v,19535
/v/n,18277
/v/v,21480
/d/v,12865
/n/n,11195
/v/r,8311
/v/u,11460
/r/v,4203
/n/d,6050
/v/d,6364
/m/n,368
/u/v,8129
/n/u,1754
/u/n,1251
/d/u,613
/u/d,141
