词性,出现次数
/v/v,54286
/n/v,46402
/v/n,44287
/d/v,29428
/r/v,18712
/v/r,23469
/n/n,24381
/v/d,16970
/v/u,26726
/u/v,20881
/n/d,7566
/d/n,246
/n/u,4943
/m/n,284
/u/n,1888
/u/r,318
/r/n,352
/r/u,268
/r/r,256
