词性,出现次数
/u/m/v/v/v,4
/u/n/v/n/v,4
/v/v/v/d/v,4
/c/n/v/v/v,3
/d/v/n/n/d,3
/n/d/v/n/n,3
/n/d/v/n/v,5
/v/r/n/v/v,5
/d/v/v/n/r,4
/u/d/v/v/n,7
/d/u/u/v/v,3
/d/v/u/n/p,3
/n/d/n/d/v,3
/n/d/v/u/n,3
/n/n/n/m/v,3
/r/r/u/n/v,4
/d/v/v/u/v,6
/r/v/n/v/u,3
/u/n/v/d/v,3
/u/v/n/r/v,3
/v/u/v/v/n,4
/n/d/a/v/v,4
/n/d/v/n/d,3
/v/d/a/v/u,3
/v/v/u/v/u,3
/v/v/v/v/u,6
/a/r/v/u/r,2
/v/v/n/u/n,4
/n/d/m/v/n,3
/n/r/v/v/n,3
/n/v/r/v/v,4
/v/v/n/n/n,4
/d/v/v/n/d,3
/n/d/n/n/n,3
/n/d/v/n/a,3
/n/n/d/v/n,3
/v/v/d/n/n,3
