词性,出现次数
/v/v,75281
/n/v,66649
/v/n,63425
/v/u,44435
/d/v,41028
/v/r,31735
/u/v,35513
/r/v,21715
/n/n,35994
/v/d,19364
/n/u,11433
/u/n,10655
/n/d,8291
/u/u,419
/d/u,1067
/u/d,584
/u/r,296
/v/m,421
/a/n,217
/r/n,323
