词性,出现次数
/v/v,33528
/n/v,31506
/v/n,29354
/v/r,12332
/u/v,15236
/v/u,19760
/r/v,8031
/d/v,19997
/v/d,6630
/n/n,18110
/u/d,707
/n/d,6226
/u/n,6408
/n/u,6011
/r/n,209
/v/m,262
/d/u,315
/u/u,293
/n/r,18
/m/n,116
/v/q,113
/a/n,86
