词性,出现次数
/v/v,17855
/v/n,15230
/n/v,15924
/d/v,10105
/v/u,9969
/v/r,5766
/n/n,9257
/u/v,7773
/r/v,3244
/v/d,4047
/n/u,2092
/u/d,617
/n/d,4820
/u/n,2005
/d/u,323
/r/n,152
/m/n,254
/v/m,242
