词性,出现次数
/n/v,55816
/v/v,61306
/v/n,53031
/n/n,33427
/d/v,36735
/v/u,36240
/n/d,13565
/u/n,9436
/u/v,27185
/n/u,8642
/v/d,15083
/m/m,435
/n/m,492
/m/n,472
/v/r,22494
/r/v,11263
/d/u,1529
/r/n,367
/u/d,910
/a/v,167
/ws/ws,30
/m/ws,9
/u/ws,5
/ws/d,3
/ws/m,8
/d/m,2
/nt/v,2
/v/q,2
/v/m,232
/a/n,102
