词性,出现次数
/v/n/n/v/n,30
/m/v/v/n/n,6
/n/v/n/r/v,3
/u/v/n/u/v,9
/v/n/d/v/v,35
/v/v/nh/v/v,7
/d/v/n/d/v,3
/d/v/v/v/m,3
/n/n/n/v/v,29
/n/v/r/v/v,6
/u/n/v/u/n,3
/u/u/u/r/d,3
/v/v/d/n/d,4
/d/u/v/d/n,3
/n/d/v/v/d,6
/n/v/d/v/d,3
/n/v/v/d/n,6
/u/r/v/v/v,3
/v/d/n/d/v,3
/d/a/v/n/v,3
/v/d/n/v/v,17
/v/n/v/r/u,3
/a/r/v/v/v,2
/a/v/n/v/r,2
/d/d/d/n/v,2
/d/m/v/v/n,2
/n/u/n/v/n,7
/n/v/n/v/n,53
/n/v/v/v/n,77
/v/n/d/v/d,4
/v/n/v/n/u,12
/v/n/n/u/n,9
/v/v/r/d/v,4
/v/v/v/n/d,10
/d/u/n/r/v,3
/d/v/n/u/v,3
/n/d/v/v/n,15
/n/n/u/n/v,6
/n/p/v/n/v,3
/u/d/v/n/u,3
/v/v/n/n/v,49
/v/v/v/d/v,18
/v/v/d/n/n,7
/v/v/n/c/n,4
/n/v/a/v/v,3
/n/v/v/v/d,9
/v/n/u/v/v,8
/v/n/n/v/d,4
/v/v/d/v/n,11
/v/v/v/p/v,11
/n/v/v/u/d,6
/r/p/v/v/v,3
/u/n/v/n/n,5
/d/n/v/u/v,6
/r/u/n/v/n,3
/u/n/v/v/n,10
/v/n/c/n/v,3
/v/n/v/n/v,48
/v/r/u/n/v,3
/a/r/v/n/n,2
/v/n/v/u/v,10
/v/v/n/v/n,37
/m/n/n/v/v,6
/n/v/n/n/u,12
/n/v/v/u/n,6
/v/d/u/u/v,3
/n/n/n/n/n,85
/n/r/v/v/v,26
/q/v/v/n/r,3
/v/v/v/n/r,14
/v/v/v/r/u,6
/v/v/v/r/v,17
/d/u/n/d/v,4
/v/v/n/r/v,17
/a/v/d/n/v,3
/d/n/v/v/n,10
/d/v/n/u/n,3
/d/v/v/v/v,46
/n/nd/v/n/v,3
/n/d/v/v/v,23
/v/v/n/d/v,22
/v/n/c/v/n,3
/v/v/v/v/m,3
/d/n/p/v/v,2
/d/u/a/v/v,2
/d/v/u/v/v,12
/m/n/v/p/v,2
/n/d/n/c/v,2
/n/n/n/r/v,2
/n/n/n/v/n,37
/v/n/v/u/n,8
/v/r/n/v/v,5
/v/n/n/n/n,31
/v/n/v/n/d,11
/a/d/n/u/d,2
/n/n/v/v/v,47
/n/r/v/v/u,3
/u/d/n/v/v,3
/v/r/v/n/v,11
/v/u/v/m/n,3
/n/d/d/v/v,8
/n/v/d/v/v,36
/r/u/r/n/v,8
/d/d/v/v/v,10
/d/v/r/v/n,6
/n/v/v/n/n,36
/u/u/v/v/v,3
/u/v/r/n/v,3
/u/v/v/u/v,14
/v/n/v/v/u,11
/v/u/v/v/u,8
/u/n/v/n/v,14
/d/d/v/v/a,3
/n/d/u/n/v,7
/m/v/v/d/v,3
/n/c/n/c/v,3
/n/n/n/r/u,3
/n/r/v/v/n,6
/u/v/n/v/v,11
/v/m/v/v/d,3
/a/v/v/n/n,2
/u/v/v/n/v,12
/a/v/n/n/n,3
/d/n/n/d/v,3
/d/v/v/u/u,5
/n/d/n/u/v,3
/v/v/d/u/v,8
/n/p/d/v/u,3
/u/d/v/v/d,3
/v/u/n/v/v,13
/v/v/v/d/u,6
/a/v/u/v/v,4
/n/r/v/v/r,3
/n/v/v/d/v,17
/u/n/v/v/v,14
/v/a/n/v/v,3
/v/n/n/d/d,3
/v/n/v/nd/v,3
/n/n/v/d/n,3
/n/n/v/n/d,9
/n/v/d/n/d,3
/r/v/n/d/v,3
/a/c/n/n/v,2
/c/n/n/v/d,2
/c/n/u/v/v,2
/c/n/v/n/d,2
/d/a/u/a/v,2
/d/d/u/d/d,2
/d/v/n/d/n,4
/n/n/u/v/v,4
/v/n/d/n/v,11
/v/v/v/m/v,4
/n/v/n/d/n,3
/v/n/v/n/r,4
/d/v/n/v/n,17
/n/n/r/v/d,3
/n/n/r/v/u,3
/d/d/u/v/v,3
/d/r/n/v/d,3
/d/r/u/n/u,3
/d/u/v/v/d,3
/n/d/u/v/n,6
/n/m/v/n/n,3
/nh/v/v/v/m,3
/u/r/n/v/v,3
/v/a/v/u/n,3
/v/n/n/v/v,52
/v/u/r/v/v,7
/v/u/d/v/v,12
/d/v/n/n/d,4
/n/u/v/v/n,11
/u/v/u/d/v,4
/u/v/u/v/u,7
/v/n/nh/v/n,4
/u/n/u/v/v,7
/v/m/v/v/n,4
/v/n/n/u/v,4
/n/d/v/n/n,10
/v/n/v/d/v,22
/d/v/v/d/d,3
/u/n/v/v/d,3
/v/d/v/n/v,10
/v/n/r/u/r,3
/n/v/v/r/n,9
/u/v/v/v/n,12
/v/n/v/u/u,13
/a/m/u/u/n,2
/a/v/n/r/u,2
/c/n/m/n/n,2
/d/d/v/v/n,5
/d/m/d/n/v,2
/n/u/v/v/u,3
/n/v/n/n/v,33
/v/u/v/u/n,3
/d/r/n/v/v,2
/d/v/u/nd/n,2
/u/v/v/u/n,5
/n/u/n/v/d,3
/n/v/u/n/v,6
/v/u/d/u/v,3
/r/u/v/v/v,6
/v/d/v/u/v,11
/d/v/d/n/v,10
/n/n/v/v/n,19
/n/v/v/r/v,7
/u/d/v/d/n,3
/u/n/n/u/n,3
/u/u/u/n/v,3
/u/v/d/d/v,3
/d/n/v/v/u,4
/u/r/v/v/d,4
/u/v/r/r/r,4
/d/v/u/r/v,3
/n/r/v/u/n,3
/n/r/v/u/r,3
/p/n/r/v/u,3
/d/v/n/v/v,15
/n/n/n/d/v,4
/a/n/n/v/n,5
/d/a/n/n/n,3
/v/v/v/n/n,28
/n/v/n/v/u,11
/u/r/u/v/v,4
/u/v/n/v/n,14
/v/n/v/n/n,30
/a/v/u/v/n,3
/d/n/n/u/v,3
/d/n/n/v/n,5
/n/n/u/r/v,3
/v/n/v/v/d,4
/p/n/v/v/v,3
/v/u/v/n/v,20
/u/v/v/v/u,7
/a/d/u/v/v,2
/d/r/v/v/v,2
/d/v/v/d/n,5
/d/n/r/n/n,3
/n/u/n/u/v,3
/v/n/d/v/u,3
/a/v/n/a/n,2
/v/r/v/v/u,3
/a/nh/n/c/v,2
/c/d/v/a/nh,2
/c/v/u/u/v,2
/d/n/v/n/r,4
/d/n/v/v/q,2
/d/nh/r/v/d,2
/d/v/u/u/v,4
/d/v/v/n/d,3
/nd/v/n/u/v,3
/u/u/n/v/d,3
/v/d/u/n/d,3
/v/n/d/n/n,3
/v/n/d/u/n,6
/v/v/d/u/n,6
/r/n/n/v/n,3
/r/v/v/v/r,3
/u/n/r/v/n,4
/u/n/u/u/v,4
/n/a/v/n/v,3
/n/n/u/n/u,3
/a/v/v/v/v,13
/d/n/m/n/r,3
/d/n/v/r/v,3
/n/n/d/n/v,9
/u/d/n/m/n,3
/v/d/n/v/r,3
/v/r/v/u/v,3
/v/v/r/u/v,3
/v/v/v/n/u,3
/d/u/n/u/v,4
/m/m/n/m/n,2
/m/n/m/n/v,2
/n/m/m/n/m,2
/c/n/v/v/v,3
/v/v/n/r/u,4
/n/u/u/n/v,3
/r/u/u/v/v,3
/r/v/d/v/v,3
/v/v/v/v/r,15
/r/v/n/v/v,9
/r/v/n/n/n,3
/a/q/v/d/n,2
/d/d/u/v/i,2
/m/n/n/n/d,2
/m/n/v/v/v,2
/n/d/v/d/v,2
/v/v/d/v/u,4
/d/u/v/u/v,3
/d/v/a/v/n,3
/n/d/n/v/n,6
/n/r/v/d/v,3
/c/nh/r/r/d,2
/d/v/v/r/n,3
/d/v/v/v/d,6
/n/u/u/v/v,6
/m/ws/m/ws/ws,6
/ws/m/ws/m/ws,5
/ws/m/ws/ws/ws,5
/ws/ws/m/ws/m,5
/n/ws/ws/m/ws,2
/v/ws/ws/m/ws,2
//file1.qidian.com/chapters/20135/13/2404880635040007642206031158891.jpg/ws/v/n/u/v,1
//file1.qidian.com/chapters/20135/13/2404880635040012765261250112277.jpg/ws/v/v/n/n,1
//file2.qidian.com/chapters/20135/12/2404880635039998510956031712408.jpg/ws/u/ws/ws/m,1
//file2.qidian.com/chapters/20136/21/2404880635073747198673750330606.jpg/ws/a/o/d/v,1
/v/n/v/v/r,6
/n/v/u/v/n,20
/n/n/v/m/v,3
/d/v/d/n/n,5
/n/n/d/v/n,3
/nh/v/r/v/v,3
/r/v/d/v/u,3
/u/n/u/u/n,3
/v/d/v/v/n,16
/c/v/n/v/n,3
/d/u/u/n/v,3
/n/n/v/n/u,3
/u/n/n/v/n,4
/v/n/n/n/v,8
/d/r/v/n/v,5
/n/n/n/u/n,3
/n/n/r/v/v,6
/d/u/n/v/u,3
/n/v/u/u/n,3
/u/v/u/u/v,3
/v/d/u/n/v,3
/v/n/p/u/v,3
/v/n/u/u/n,3
//file2.qidian.com/chapters/201110/28/2099680634554212187575445992507.jpg/ws/n/nt/m/v,1
/c/v/r/d/u,1
/d/u/d/u/o,1
/d/u/o/r/p,1
/d/v/p/ws/ws,1
/m/v/n/c/v,1
/m/ws/ws/ws//file2.qidian.com/chapters/201110/28/2099680634554212187575445992507.jpg/ws,1
/n/c/v/r/d,1
/n/nt/m/v/n,1
/d/u/n/v/v,7
/d/v/v/n/v,15
/d/n/v/v/d,3
/m/d/v/v/n,3
/n/u/m/n/q,3
/a/n/u/v/v,2
/a/v/n/n/v,2
/n/v/n/v/d,8
/v/u/v/v/n,5
/v/v/d/v/d,5
/v/v/v/d/n,20
/v/r/v/v/r,4
/v/u/v/n/n,12
/v/d/d/v/v,9
/v/m/n/v/v,3
/a/n/u/v/n,2
/d/u/d/n/n,2
/d/u/m/u/v,2
/d/u/r/r/n,2
/d/v/v/r/v,3
/m/n/n/n/n,6
/m/v/v/d/n,3
/n/v/n/n/n,16
/v/u/d/n/v,4
/n/n/d/v/v,10
/n/n/n/u/u,3
/n/v/v/u/v,31
/a/v/v/v/d,2
/d/n/d/v/n,5
/d/r/d/u/v,2
/d/v/r/v/v,9
/d/v/v/m/v,2
/u/r/v/n/v,4
/d/n/n/n/v,3
/n/n/n/n/d,6
/n/n/n/v/r,3
/n/n/v/c/v,3
/v/r/n/v/u,4
/v/v/u/v/n,25
/d/v/n/n/u,3
/v/u/n/u/v,4
/d/v/v/u/n,6
/n/c/v/v/v,3
/p/v/v/v/v,3
/n/v/n/d/v,8
/v/d/n/n/u,4
/v/n/d/v/n,4
/v/v/n/n/n,19
/d/n/v/u/n,3
/d/u/d/v/u,3
/d/u/u/v/n,6
/d/v/u/d/u,3
/n/v/u/v/v,23
/n/u/n/v/v,7
/n/v/v/n/u,14
/m/u/v/n/u,3
/n/c/v/n/n,3
/r/v/r/d/v,3
/d/v/d/v/v,2
/d/v/v/u/v,5
/n/d/v/v/u,2
/r/v/u/n/n,2
/u/d/v/r/v,2
/v/d/v/v/u,2
/v/m/v/d/v,2
/n/v/v/r/r,3
/c/n/v/v/i,2
/d/d/v/r/v,2
/d/u/v/n/d,2
/d/v/a/n/v,2
/d/v/d/r/n,5
/d/v/v/n/c,2
/n/c/n/v/v,2
/n/r/r/v/v,3
/n/u/v/u/v,6
/n/v/u/m/n,3
/v/a/v/n/n,3
/d/v/v/n/n,11
/v/u/v/u/v,4
/a/u/d/u/v,3
/d/n/v/u/u,3
/d/d/v/v/u,3
/u/u/v/v/n,3
/r/u/v/r/v,3
/u/n/v/d/v,3
/v/v/u/u/v,6
/a/u/r/n/m,2
/a/v/u/v/d,2
/a/v/v/u/u,5
/r/v/v/u/v,3
/a/v/v/r/n,2
/d/d/v/n/r,2
/d/n/nh/v/v,2
/d/nt/u/r/v,2
/d/v/r/v/d,2
/d/v/u/n/n,5
/v/m/n/d/n,3
/v/n/v/d/n,6
/v/n/u/n/n,5
/d/v/v/v/u,6
/n/d/u/v/u,6
/n/u/d/v/n,3
/v/d/v/v/d,7
/a/r/n/v/v,3
/d/v/v/d/v,14
/n/n/p/u/v,3
/v/a/v/v/u,3
/d/d/v/n/n,4
/v/v/n/d/u,6
/n/v/v/n/d,12
/v/v/n/r/d,4
/d/r/n/v/n,3
/d/v/d/d/d,3
/n/nh/v/d/n,3
/n/v/r/n/v,3
/r/u/r/v/c,3
/r/u/v/u/v,3
/r/v/u/v/n,3
/v/n/v/r/v,11
/d/n/v/d/n,6
/r/v/v/u/n,5
/c/v/v/v/d,4
/v/c/v/v/v,3
/v/d/u/d/v,3
/v/v/d/n/c,3
/n/d/d/v/d,3
/v/n/r/v/n,5
/v/n/n/v/u,4
/v/v/n/v/d,4
/d/d/v/n/d,3
/d/r/v/v/r,3
/a/v/v/v/n,4
/m/v/v/v/v,5
/u/v/p/v/v,4
/d/n/u/v/n,6
/d/n/u/v/p,3
/u/v/u/n/v,4
/n/n/n/d/u,3
/u/v/v/v/d,7
/v/u/d/v/n,8
/d/n/n/n/u,2
/d/r/d/v/u,2
/v/v/u/d/v,5
/v/v/v/u/d,5
/n/d/n/u/u,3
/p/u/n/v/n,3
/d/n/u/n/d,2
/d/n/u/u/nh,2
/d/u/a/v/u,2
/d/v/n/n/v,2
/v/u/n/n/n,4
/d/v/v/v/r,6
/n/d/n/d/n,3
/u/v/n/c/v,3
/v/u/d/p/v,3
/a/d/v/n/c,2
/u/d/v/u/v,4
/u/n/n/v/r,4
/u/d/v/v/v,6
/u/n/v/d/n,3
/v/d/a/v/v,3
/d/r/v/v/d,3
/r/r/v/n/u,3
/v/v/u/n/v,3
/d/d/v/u/n,2
/u/v/n/v/u,4
/n/d/v/d/u,3
/n/v/d/r/v,3
/n/v/n/n/r,3
/v/v/n/p/v,8
/n/v/u/v/m,3
/u/r/n/v/n,3
/v/n/p/v/n,3
/v/u/u/n/u,3
/v/u/v/v/r,7
/m/v/n/n/v,3
/u/v/n/u/n,3
/v/d/n/v/d,3
/u/d/n/n/v,3
/v/r/u/r/n,3
/v/v/n/u/v,3
/v/v/r/r/v,3
/n/v/v/v/r,4
/n/d/u/v/v,3
/v/u/u/r/v,3
/r/v/u/v/v,8
/d/u/u/r/v,3
/n/u/v/v/v,11
/a/r/u/n/v,3
/d/n/v/n/n,3
/d/u/v/v/n,3
/n/n/v/p/n,3
/q/v/v/n/d,3
/u/n/u/n/v,3
/d/v/v/v/a,3
/n/n/n/r/d,3
/n/r/r/d/v,3
/v/d/d/n/v,4
/d/d/n/v/v,3
/d/n/n/v/v,3
/u/u/n/v/n,3
/v/d/v/q/d,3
/a/n/v/v/v,2
/a/v/n/v/d,2
/d/p/d/v/n,2
/v/n/d/u/v,3
/v/v/u/u/u,3
/a/d/n/n/v,2
/a/d/u/u/v,2
/a/n/c/v/n,2
/a/r/u/d/n,2
/q/v/v/v/n,3
/a/c/v/v/v,2
/a/v/n/u/n,2
/n/v/v/n/r,3
/d/v/d/v/n,3
/n/v/d/n/n,3
/n/u/v/n/v,8
/v/n/a/v/v,4
/n/v/v/m/n,3
/u/n/d/v/n,3
/v/d/d/v/n,3
/v/r/v/d/v,3
/v/v/d/d/v,3
/u/v/n/n/n,3
/v/v/r/u/c,3
/u/v/n/n/u,3
/u/v/v/d/u,6
/a/n/n/n/d,2
/a/n/v/v/d,2
/a/u/v/v/d,2
/a/v/n/c/v,2
/r/n/v/d/v,3
/d/p/u/n/v,2
/r/d/v/d/u,3
/d/u/v/r/u,2
/n/n/n/d/n,3
/n/r/d/v/v,3
/n/u/v/n/n,3
/u/v/v/m/v,3
/v/a/v/n/v,3
/v/v/n/n/u,3
/d/u/n/n/u,3
/n/n/u/v/n,3
/u/n/n/u/v,3
/v/d/n/r/v,3
/v/u/d/n/d,4
/n/r/n/r/v,3
/u/d/v/n/v,3
/v/n/r/n/r,3
/v/u/r/d/v,3
/a/v/n/v/u,2
/n/n/v/v/u,7
/a/v/u/d/v,2
/d/d/v/n/v,2
/n/v/r/d/v,4
/v/v/d/n/u,4
/v/v/u/r/v,4
/d/r/d/u/u,3
/r/v/v/v/n,4
/v/d/v/n/d,4
/n/p/u/n/a,3
/q/v/n/v/v,3
/n/v/v/d/u,3
/r/r/v/d/n,3
/d/n/u/r/v,2
/d/v/r/d/a,2
/d/v/u/d/n,2
/n/n/ws/ws/n,4
/n/ws/ws/n/v,4
/d/u/r/u/n,3
/n/ws/ws/n/n,3
/u/r/u/n/u,3
/v/n/u/n/v,3
/ws/n/v/ws/ws,3
/u/u/v/u/v,3
/v/v/n/v/r,4
/d/d/v/u/v,3
/d/v/u/v/d,3
/d/n/u/v/v,3
/n/n/d/n/r,3
/n/r/v/d/n,3
/n/r/v/u/v,3
/d/d/n/n/u,2
/d/n/n/u/n,2
/n/d/v/v/r,3
/n/n/v/v/r,3
/n/r/v/n/v,3
/n/n/u/d/v,3
/n/u/n/v/u,3
/n/u/u/v/u,3
/v/u/u/v/v,4
/n/v/r/d/n,3
/n/v/u/n/n,3
/v/p/v/d/v,3
/v/u/n/n/v,3
/v/u/v/n/u,3
/a/n/v/u/r,2
