词性,出现次数
/u/u/v/u/u,2
/r/u/d/u/v,3
/u/u/d/v/v,3
/v/r/v/d/u,3
/n/v/d/v/r,7
/a/v/n/d/n,5
/v/n/v/nh/v,3
/c/v/u/v/v,2
/d/n/d/v/c,2
/d/u/u/d/r,2
/m/n/v/p/n,2
/d/u/v/d/v,5
/r/u/n/n/v,3
/u/v/n/d/u,3
/v/p/v/v/v,3
/n/nh/v/u/v,3
/v/d/n/d/d,3
/n/n/d/u/n,6
/d/v/v/v/a,4
/m/n/r/v/v,5
/n/u/v/u/r,6
/u/v/u/r/v,3
/v/n/d/u/d,8
/n/d/n/r/n,3
/u/r/v/p/n,3
/a/v/n/d/r,2
/a/v/v/v/p,2
/v/a/v/n/v,10
/v/v/a/v/n,6
/d/n/v/v/nh,4
/v/q/v/v/v,7
/d/v/nh/u/v,3
/n/d/v/u/p,3
/r/v/d/u/v,3
/d/v/d/r/n,3
/v/n/n/d/u,3
/v/u/u/v/d,3
/a/v/p/v/v,2
/d/u/n/v/n,8
/v/a/d/n/v,6
/c/v/n/u/d,2
/n/d/n/u/v,4
/n/d/u/n/n,3
/v/nh/v/v/n,5
/u/u/v/v/u,4
/v/v/v/u/u,25
/v/v/v/u/a,8
/v/u/v/n/r,7
/u/v/d/v/d,4
/n/d/p/n/n,3
/v/d/v/d/m,3
/a/v/d/v/r,3
/v/n/m/v/v,3
/d/v/n/r/d,3
/n/r/n/c/n,3
/n/u/v/n/n,13
/u/v/n/d/n,3
/u/v/v/u/q,3
/v/v/n/u/d,4
/n/u/u/u/v,3
/a/n/d/n/u,2
/a/n/r/p/v,2
/a/u/v/v/n,4
/d/u/r/d/d,2
/n/n/u/d/u,3
/r/n/d/u/v,6
/r/d/d/v/v,3
/n/v/u/r/d,3
/u/r/u/r/v,3
/v/r/v/r/u,3
/n/v/m/v/n,7
/n/d/v/d/n,3
/d/v/v/p/v,3
/n/q/v/v/v,3
/u/u/d/d/n,3
/v/d/u/r/v,3
/u/d/v/d/v,11
/v/n/c/v/u,3
/v/n/nh/d/n,3
/n/d/v/d/r,3
/q/v/v/v/r,3
/r/v/u/r/v,9
/b/v/n/n/b,2
/n/v/v/r/u,2
/u/b/v/n/n,2
/u/r/n/v/u,2
/u/v/nd/a/ns,2
/v/u/n/v/a,2
/v/v/r/u/u,2
/a/p/v/n/v,3
/n/nh/v/v/r,3
/r/v/n/v/r,10
/q/v/v/v/n,3
/d/v/nh/v/v,3
/n/d/v/n/u,3
/r/n/v/r/v,3
/v/d/r/v/n,3
/a/v/n/v/u,9
/v/v/q/v/v,8
/d/d/v/r/v,2
/n/d/u/n/d,8
/n/n/m/n/v,3
/v/v/v/m/v,7
/v/nh/v/v/v,8
/n/r/v/n/n,3
/n/v/m/n/v,7
/r/n/v/v/nd,4
/v/v/n/v/nh,7
/r/v/p/v/v,3
/v/n/v/nh/n,3
/n/v/nh/v/n,6
/d/r/u/v/n,3
/r/u/v/n/v,6
/u/v/v/u/u,10
/d/d/u/v/n,9
/r/v/v/d/d,3
/a/r/v/v/d,2
/c/n/r/v/v,2
/a/n/r/v/u,2
/v/v/a/n/n,4
/v/v/p/v/d,3
/a/a/v/v/v,2
/a/n/a/n/n,2
/u/n/v/a/v,3
/v/d/u/d/v,12
/a/m/v/v/v,3
/d/r/n/p/v,3
/v/n/a/n/v,3
/v/n/v/r/u,3
/n/u/v/v/d,3
/u/v/r/v/d,8
/nh/v/u/v/v,3
/p/v/u/v/n,6
/u/v/v/n/r,3
/n/r/u/v/r,6
/n/v/p/u/d,3
/r/v/v/n/d,6
/v/n/v/u/r,7
/a/v/v/n/d,5
/m/d/n/v/n,3
/n/r/a/v/v,3
/n/u/d/n/v,7
/v/n/v/d/a,3
/i/v/n/v/v,3
/a/n/v/nl/n,2
/d/d/u/d/n,2
/d/r/a/n/r,2
/d/v/a/v/d,3
/u/n/r/r/u,3
/v/v/n/v/m,3
/c/v/d/v/n,2
/q/n/n/n/n,4
/a/v/n/n/n,5
/n/v/d/v/p,3
/v/v/u/d/d,4
/d/v/u/v/u,6
/n/v/v/v/nh,3
/nh/n/v/v/v,3
/v/d/v/n/n,10
/n/v/n/n/r,6
/n/n/n/r/v,6
/n/a/n/v/n,6
/n/n/a/v/m,3
/a/v/v/a/u,2
/d/a/v/v/v,6
/d/m/v/r/v,2
/r/n/n/v/v,3
/n/d/u/d/d,3
/a/v/v/v/nh,2
/c/d/v/v/v,2
/c/n/nh/r/v,2
/d/n/n/m/v,2
/d/r/d/v/v,2
/v/d/v/d/d,4
/m/m/n/m/m,7
/n/m/m/n/m,7
/n/nh/n/nh/n,7
/m/m/a/m/m,5
/m/n/m/m/n,5
/n/n/n/n/m,5
/m/m/m/v/n,4
/m/m/v/n/m,4
/n/m/v/m/m,4
/n/p/u/u/d,3
/n/p/v/v/v,7
/d/v/v/m/n,3
/u/n/u/n/v,9
/v/d/v/u/n,6
/v/n/q/u/v,3
/d/n/nh/v/v,6
/n/p/v/n/r,3
/c/r/v/v/v,2
/v/v/v/v/p,4
/n/r/v/n/r,3
/v/n/a/v/n,3
/n/v/v/nh/n,3
/u/d/v/v/d,3
/v/r/v/u/v,11
/n/n/n/d/n,6
/d/v/d/n/d,3
/d/r/v/v/u,4
/n/a/v/n/v,3
/n/v/v/d/d,7
/d/u/d/n/v,3
/r/r/v/v/v,6
/v/n/u/d/v,3
/v/d/d/n/v,3
/a/d/d/n/v,2
/d/d/n/v/n,2
/v/v/d/d/v,10
/u/v/v/r/n,3
/v/d/n/d/v,8
/v/u/v/v/r,3
/d/v/n/r/n,3
/d/v/v/r/u,3
/n/v/r/u/r,3
/d/v/u/d/v,3
/n/m/n/v/m,3
/d/v/n/nd/n,3
/v/r/u/r/n,3
/v/v/d/n/r,3
/v/u/n/v/d,7
/v/n/a/d/u,3
/n/m/n/v/n,4
/m/n/v/v/a,3
/v/v/u/nh/v,4
/n/n/d/r/n,4
/v/v/p/v/n,4
/v/v/r/v/q,4
/u/d/u/n/v,3
/a/v/v/v/u,5
/n/u/r/n/r,3
/n/v/n/a/v,3
/u/d/n/r/v,3
/v/r/u/r/v,4
/d/u/r/v/n,3
/r/d/u/v/r,3
/u/n/v/v/r,6
/u/n/d/u/u,3
/a/n/d/r/u,2
/a/n/v/nh/v,2
/a/r/u/d/m,2
/r/v/v/v/r,7
/v/d/d/v/u,3
/n/v/u/v/d,10
/d/n/u/d/v,3
/n/m/u/v/v,3
/d/d/a/d/v,3
/v/q/n/n/v,3
/v/u/r/v/u,8
/d/nd/v/n/v,3
/d/v/u/r/v,6
/d/u/v/n/u,3
/r/r/d/u/v,3
/u/v/n/p/n,3
/u/v/v/d/u,6
/d/n/n/r/n,3
/n/d/d/n/d,3
/n/d/r/u/v,3
/u/n/n/v/d,3
/v/u/q/v/v,3
/n/a/v/d/v,3
/m/v/v/d/d,3
/v/n/d/v/d,6
/v/v/u/d/u,6
/u/v/v/d/n,20
/v/v/a/n/v,4
/u/c/v/v/v,3
/u/u/v/v/d,6
/n/v/v/v/m,3
/r/d/v/d/v,3
/u/r/u/d/v,3
/a/v/m/n/d,2
/n/d/d/m/n,3
/v/n/n/m/v,3
/a/d/u/n/n,2
/u/r/v/r/v,4
/a/c/n/v/u,3
/n/v/v/nh/v,6
/v/a/v/d/n,3
/v/u/v/v/d,13
/d/nh/u/d/v,2
/d/p/n/n/n,2
/n/v/n/nh/v,4
/m/v/d/v/v,3
/u/r/n/r/v,3
/r/v/r/v/r,3
/a/u/a/n/v,2
/d/v/r/v/v,10
/n/n/n/a/u,3
/u/n/v/c/v,3
/u/u/v/n/d,6
/u/n/n/v/n,11
/n/d/n/n/v,6
/n/n/r/n/n,6
/n/n/v/r/v,13
/r/n/u/v/n,3
/u/v/r/u/v,3
/u/v/v/a/v,3
/n/v/n/p/v,5
/c/v/n/n/v,2
/d/a/v/d/v,2
/d/u/n/a/nt,2
/n/a/a/v/d,2
/n/r/n/d/v,2
/v/u/r/v/d,4
/d/n/r/u/v,3
/r/r/v/d/v,3
/r/u/v/u/n,3
/m/v/v/n/v,6
/n/n/i/v/p,3
/d/d/n/r/u,2
/d/n/a/n/v,2
/v/v/u/v/a,4
/d/n/d/d/n,3
/n/d/u/u/v,3
/n/n/v/v/p,3
/n/n/u/v/n,9
/r/v/n/v/d,3
/r/v/v/r/u,3
/v/n/v/n/a,4
/v/n/a/n/q,3
/u/v/n/v/p,3
/v/v/n/r/r,3
/v/d/v/n/r,4
/m/n/n/r/v,3
/u/n/r/v/v,10
/d/v/u/nh/v,3
/n/d/v/d/u,3
/u/d/u/n/p,3
/v/a/v/v/d,3
/u/u/u/m/u,3
/a/nh/v/v/v,4
/d/a/d/u/u,2
/n/d/v/r/u,4
/n/v/p/n/v,3
/v/u/v/v/nh,4
/v/d/n/r/u,3
/d/n/v/u/a,3
/n/c/d/n/v,3
/n/m/n/m/n,8
/m/n/m/n/m,3
/d/u/v/m/v,2
/d/v/v/p/n,3
/d/v/u/n/u,4
/n/a/v/v/d,3
/v/u/n/n/v,14
/n/n/q/u/v,3
/n/n/v/r/u,3
/a/n/v/r/v,2
/d/n/d/a/n,2
/d/n/nh/m/v,2
/d/n/r/n/v,6
/d/n/u/d/n,2
/v/u/r/u/v,4
/v/u/v/n/u,7
/n/d/u/n/u,3
/a/d/n/v/a,4
/v/n/n/v/r,10
/v/p/v/n/v,3
/n/n/d/u/a,3
/d/v/n/r/u,3
/d/n/n/u/r,2
/d/n/nh/d/v,2
/d/v/n/i/c,2
/d/v/n/n/u,2
/d/d/v/v/u,3
/d/u/v/v/r,3
/n/d/n/n/r,6
/n/r/n/r/r,3
/n/n/v/v/nh,3
/d/v/d/v/n,3
/d/v/v/nh/v,3
/n/v/v/a/v,6
/nh/d/v/d/v,3
/u/u/n/r/v,3
/v/n/v/u/u,3
/n/n/d/v/d,3
/r/n/r/p/n,3
/v/v/n/p/u,3
/r/d/n/r/r,3
/r/v/n/d/v,9
/u/v/n/v/r,3
/r/u/v/v/u,3
/u/v/v/u/n,3
/n/c/n/v/v,3
/r/r/r/v/r,6
/r/r/v/r/v,3
/r/v/n/u/v,6
/v/v/v/r/d,8
/n/a/v/q/v,3
/n/m/v/v/n,3
/n/n/v/v/m,3
/nt/nd/p/n/v,6
/v/n/n/ws/d,6
/n/n/ws/d/v,5
/n/nt/n/v/n,5
/u/d/u/v/n,3
/v/d/v/u/u,6
/a/v/n/p/v,2
/c/d/r/n/n,2
/c/u/d/u/v,2
/d/n/u/n/n,6
/n/n/d/u/v,3
/d/r/v/v/n,6
/n/m/v/v/u,3
/r/v/v/n/m,3
/u/v/m/u/d,3
/a/n/d/v/d,3
/n/c/u/v/v,3
/v/d/v/p/v,3
/v/q/u/v/v,3
/n/u/u/v/v,6
/r/v/v/u/d,3
/v/a/v/v/n,3
/p/u/n/v/v,3
/n/n/n/n/c,3
/u/v/d/v/n,10
/v/v/v/p/v,4
/c/n/v/n/v,3
/v/r/v/d/v,3
/v/v/n/a/v,8
/n/n/a/n/n,3
/n/v/v/c/n,3
/v/n/u/r/v,4
/v/v/n/u/r,4
/n/nh/v/d/v,3
/n/r/n/n/d,3
/a/u/n/v/u,5
/d/a/p/v/n,2
/d/n/n/r/r,2
/v/a/n/v/n,3
/a/p/n/v/a,2
/c/u/u/v/v,2
/d/d/d/v/n,2
/d/d/v/n/r,3
/u/v/n/p/v,3
/v/r/d/v/u,3
/a/n/u/d/nd,2
/a/n/u/v/n,4
/d/v/n/u/u,3
/d/n/a/v/v,3
/n/n/u/n/u,3
/v/v/nh/v/n,3
/v/v/p/a/u,3
/c/r/v/d/u,2
/m/d/d/v/v,3
/n/d/d/n/v,5
/p/n/v/v/v,3
/r/n/v/u/v,3
/v/r/n/u/v,7
/n/r/u/n/r,3
/a/d/m/m/v,2
/n/n/p/v/v,3
/nh/v/d/n/n,3
/q/n/v/v/v,3
/v/d/v/v/a,6
/a/u/v/d/u,3
/c/r/d/v/n,2
/d/d/a/p/v,2
/d/u/v/u/u,2
/d/v/d/u/n,2
/n/v/q/v/u,3
//www.qidian.com/ws/n/n/u/n,2
/a/v/r/v/d,2
/d/n/m/v/nh,2
/d/u/v/v/d,7
/a/d/n/v/n,2
/a/u/d/v/v,2
/a/u/n/v/a,2
/d/a/n/v/v,2
/a/a/r/r/u,2
/a/a/v/v/n,2
/a/d/n/n/v,2
/a/n/v/n/nh,2
/v/n/v/p/n,3
/a/c/n/v/v,2
/b/v/v/u/v,2
/c/v/v/n/n,2
/m/v/n/v/u,3
/n/u/r/v/n,4
/v/u/nh/u/r,3
/a/c/v/v/v,2
/a/d/n/u/u,2
/d/p/n/n/u,2
/n/v/a/n/r,3
/u/v/r/u/u,3
/d/n/d/v/r,3
/n/d/n/d/r,3
/m/u/v/v/v,3
/n/u/n/n/d,3
/r/v/v/n/a,3
/u/r/v/c/d,3
/v/r/d/u/d,3
/q/u/n/v/v,3
/r/r/n/d/u,3
/v/nh/n/v/v,4
/c/v/v/r/v,3
/n/v/u/d/u,3
/a/u/n/u/u,2
/c/n/v/q/u,2
/d/u/u/n/v,2
/d/v/c/v/n,2
/m/n/u/v/n,2
/v/n/c/n/v,3
/n/n/v/r/n,3
/nh/v/v/n/n,3
/r/d/p/v/d,3
/d/q/v/v/n,3
/d/v/r/n/v,3
/m/v/v/v/u,3
/n/c/n/v/n,3
/n/n/m/v/n,4
/u/n/d/d/v,3
/v/n/n/u/u,4
/d/n/u/n/d,3
/n/n/u/u/v,3
/n/u/n/d/v,3
/u/v/u/n/v,4
/v/a/v/r/v,3
/r/n/v/n/r,3
/a/n/n/a/n,2
/r/d/v/u/v,3
/u/v/v/u/d,3
/v/v/u/d/v,14
/r/m/r/m/r,4
/d/v/r/n/u,3
/m/r/m/r/m,3
/r/v/n/c/n,3
/u/u/u/v/d,3
/d/d/d/d/n,2
/d/n/d/n/u,2
/d/n/n/u/nd,2
/d/n/nd/v/d,2
/d/r/v/r/v,2
/d/u/u/v/n,2
/v/r/r/n/v,3
/n/r/v/d/n,3
/n/v/v/v/p,3
/u/v/n/v/a,3
/v/d/v/n/d,3
/v/v/u/v/q,3
/a/m/v/r/v,2
/d/n/v/n/r,3
/u/a/v/v/n,3
/v/v/n/v/a,3
/a/n/v/v/n,3
/d/v/v/u/r,3
/v/a/d/u/v,3
/n/d/d/n/u,3
/n/n/d/u/d,6
/d/nh/v/n/u,3
/v/d/u/v/n,4
/d/u/v/n/d,3
/r/r/v/v/u,3
/n/v/nh/v/v,3
/u/n/a/v/v,3
/v/a/u/v/v,3
/a/n/q/d/v,2
/d/n/c/v/n,2
/d/p/v/a/v,2
/p/n/u/d/d,3
/v/n/n/n/c,3
/v/d/n/r/n,4
/r/n/d/v/n,3
/n/r/u/r/u,3
/u/u/u/v/v,6
/d/d/n/u/d,2
/d/n/c/d/u,2
/a/n/v/u/r,2
/a/n/v/v/d,2
/d/d/r/n/u,2
/n/c/u/u/n,3
/p/v/d/v/d,3
/d/d/v/n/n,3
/n/v/m/v/v,3
/n/r/v/v/nh,3
/n/v/n/q/n,4
/n/n/v/n/r,3
/v/n/r/d/v,3
/v/v/d/v/r,3
/a/n/v/r/n,2
/a/n/a/n/v,3
/nd/n/v/n/d,3
/v/d/u/u/n,3
/a/n/u/u/u,2
/d/d/n/v/u,2
/d/d/v/d/e,2
/q/v/r/v/v,3
/n/r/v/u/u,3
/a/d/n/d/v,2
/a/u/n/n/n,2
/a/v/d/n/d,2
/d/n/a/m/n,2
/d/nd/d/d/v,2
/d/r/n/v/n,2
/q/v/v/v/u,3
/r/v/n/v/u,3
/v/v/u/v/p,5
/r/v/v/r/m,3
/v/d/n/v/d,8
/d/n/n/v/d,3
/n/c/d/v/v,3
/u/nh/r/v/v,3
/v/v/nd/v/v,3
/r/n/v/u/n,4
/u/v/n/a/v,3
/d/n/r/d/v,3
/u/a/v/v/v,3
/v/d/n/r/d,3
/a/u/v/n/u,2
/d/a/u/v/n,2
/d/m/r/u/v,2
/d/n/n/d/d,2
/m/u/n/v/a,3
/a/a/u/r/v,2
/a/d/v/d/n,2
/a/n/v/n/n,2
/a/v/v/r/d,2
/d/u/v/d/n,3
/n/n/d/d/v,3
/u/u/v/u/r,3
/v/n/v/d/d,3
/v/u/n/v/u,3
/u/u/u/u/u,6
/u/u/u/u/v,3
/a/d/u/v/v,2
/n/r/v/d/u,3
/u/v/v/r/u,3
/v/c/v/v/v,3
/v/n/r/v/d,3
/v/n/n/n/r,3
/n/p/v/v/n,3
/v/u/v/u/a,3
/q/v/v/n/v,4
/d/d/d/n/v,3
/u/d/v/u/v,3
/n/r/v/r/u,3
/v/u/n/r/v,3
/v/v/a/d/v,3
/r/r/u/v/v,3
/a/d/v/n/r,2
/a/v/n/n/r,2
/d/m/a/v/d,2
/nz/nz/nz/nz/nz,3
/v/n/v/d/u,3
/a/nh/v/d/v,2
/d/v/u/u/v,5
/n/r/v/r/v,7
/a/r/u/n/u,2
/d/d/a/d/u,2
/d/v/v/d/d,2
/r/u/r/v/v,3
/d/d/d/q/v,2
/u/d/u/v/u,3
/n/m/n/d/v,3
/v/v/d/n/n,3
/v/r/n/v/n,4
/d/r/v/v/r,3
/v/d/p/n/v,3
/v/a/v/u/n,3
/v/r/u/n/u,4
/d/v/r/u/n,3
/a/v/v/v/r,4
/d/v/n/u/r,3
/a/v/n/v/d,3
/p/n/d/v/v,3
/u/n/v/n/nh,3
/d/n/v/a/v,3
/a/u/n/v/v,3
/n/a/u/n/v,3
/n/d/v/r/n,3
/n/v/r/u/v,3
/n/d/p/v/n,3
/n/r/v/nt/v,3
/n/u/u/v/n,3
/n/v/n/r/n,3
/r/n/n/v/u,3
/n/r/v/u/v,3
/v/r/n/r/r,3
/a/d/d/v/r,2
/a/r/d/v/v,2
/v/d/q/v/v,3
/c/n/n/n/n,2
/d/q/v/v/r,2
/n/a/a/v/n,2
/n/n/u/n/r,3
/v/u/u/d/v,3
/d/a/d/u/v,2
