词性,出现次数
/v/n,142807
/n/v,147915
/v/v,176936
/n/n,72412
/d/v,95859
/n/d,20073
/v/r,77345
/v/u,95890
/v/d,49419
/r/v,60742
/u/v,78000
/n/u,13734
/u/n,11378
/d/u,4843
/r/n,2414
/v/nh,391
/nh/v,242
/r/r,150
/d/r,132
/r/u,785
/u/d,1799
/ws/ws,598
/u/r,87
/v/m,1055
/m/n,448
/nd/u,21512
/o/nd,21504
/u/o,21502
/u/u,157
/d/n,319
