词性,出现次数
/v/v,6688
/n/v,5854
/v/n,5606
/n/n,3414
/u/v,2918
/d/v,3412
/v/u,3609
/v/d,1189
/n/d,1062
/u/n,380
/v/r,1909
/r/v,1292
/n/u,1749
/v/m,339
/m/n,288
