词性,出现次数
/n/v,37369
/v/v,43996
/v/n,35487
/d/v,25122
/n/n,20459
/v/u,24175
/v/r,17272
/r/v,12599
/n/d,7740
/v/d,12823
/u/v,17987
/n/u,2492
/d/u,963
/u/n,4155
/v/m,432
/u/d,953
/a/v,115
/m/n,106
