词性,出现次数
/v/v,20494
/v/n,16668
/n/v,17430
/v/u,11131
/r/v,6152
/v/r,9073
/d/v,11894
/u/v,8609
/n/n,9117
/v/d,5367
/n/d,2880
/u/n,1217
/r/n,337
/n/u,2857
/u/d,624
/d/u,140
/n/r,139
/nh/v,318
/v/nh,312
/v/m,163
