词性,出现次数
/v/v,77442
/n/v,66213
/v/n,63270
/v/r,36719
/r/v,28510
/v/u,42024
/u/v,33864
/d/v,42580
/n/n,32837
/r/n,1223
/v/d,22008
/v/nh,562
/u/d,1178
/n/u,7297
/n/d,7516
/u/n,5037
/d/u,1684
/r/u,233
/n/r,210
