词性,出现次数
/v/v,33680
/n/v,28546
/v/n,27016
/d/v,18483
/v/u,18653
/u/v,15010
/v/r,15413
/r/v,11988
/n/n,14923
/v/d,9554
/n/u,3813
/n/d,1857
/m/n,558
/d/u,839
/u/n,1382
/u/d,114
/v/m,226
/a/n,138
/r/n,242
