词性,出现次数
/v/v,25966
/n/v,22443
/v/n,21578
/d/v,14682
/v/r,10427
/r/v,8129
/v/u,13645
/u/v,10702
/v/d,7348
/n/n,12670
/n/d,4279
/n/u,2384
/u/n,2444
/d/u,289
/d/r,170
/v/m,140
/u/d,457
/m/n,182
/d/n,200
/v/nh,137
