词性,出现次数
/v/v,215464
/n/v,191021
/v/n,181640
/d/v,124398
/v/u,108275
/u/v,77311
/n/n,104748
/v/d,69820
/n/d,56136
/v/r,76363
/m/m,84
/m/n,810
/u/n,14135
/r/v,44452
/n/u,16093
/d/u,1708
/u/d,2281
/v/q,160
/nh/v,593
/v/nh,641
/r/n,534
/d/n,530
/v/a,96
/v/m,1166
/m/v,349
/u/r,29
/n/q,147
/u/u,277
/n/r,106
/n/a,33
