词性,出现次数
/n/r/v/v/r,6
/n/nh/n/v/n,4
/n/nl/v/v/v,3
/n/u/v/n/d,3
/nh/n/v/n/v,3
/r/d/u/v/v,6
/v/v/nh/nh/v,3
/n/n/m/v/v,3
/u/v/u/m/n,3
/u/v/v/m/v,3
/v/v/d/v/d,9
/d/n/v/d/r,4
/u/r/v/v/n,4
/d/u/v/v/d,9
/m/v/v/d/v,3
/n/a/n/v/n,3
/v/d/v/u/v,13
/v/v/v/r/n,6
/u/v/v/v/d,14
/r/u/v/v/n,6
/v/n/d/d/n,3
/m/v/v/v/v,12
/p/v/n/v/n,6
/u/c/r/n/d,3
/u/n/m/v/u,3
/v/m/v/d/n,3
/v/v/n/r/v,18
/a/d/v/v/n,6
/v/n/v/n/d,13
/v/u/a/n/n,3
/v/u/d/d/n,8
/n/d/v/n/r,4
/n/v/n/u/n,13
/d/n/n/n/d,9
/v/n/v/n/r,8
/n/d/d/n/v,9
/r/v/v/v/m,3
/u/n/c/d/v,3
/u/v/n/n/v,24
/v/d/d/v/v,9
/a/d/a/a/v,2
/a/r/v/n/d,2
/a/u/v/v/v,2
/a/v/v/d/r,2
/m/m/m/m/m,5
/d/n/n/v/d,5
/n/m/v/m/v,3
/d/d/n/v/u,3
/v/v/nh/v/v,6
/d/v/d/v/n,13
/d/v/n/n/n,7
/d/u/d/v/n,6
/n/n/n/v/a,3
/v/n/n/n/d,3
/v/n/n/v/u,21
/v/v/a/v/v,10
/n/d/m/v/v,7
/u/n/r/n/v,6
/u/v/d/n/v,10
/a/u/d/v/v,2
/a/v/r/v/v,2
/r/d/v/n/d,3
/a/v/d/v/d,3
/d/d/n/u/v,3
/n/d/v/n/u,3
/d/u/d/v/v,6
/v/v/v/m/v,3
/r/n/v/d/n,3
/u/n/v/n/n,9
/v/d/v/v/r,19
/m/v/n/v/n,5
/u/v/n/v/u,15
/v/v/u/v/n,24
/n/d/u/u/r,6
/m/m/m/v/v,19
/m/m/v/m/m,5
/d/d/n/v/v,3
/d/u/d/n/v,6
/d/u/n/v/v,3
/d/u/v/n/n,6
/n/v/u/n/d,3
/u/v/nh/v/u,3
/v/v/n/d/d,3
/v/v/n/u/n,11
/n/m/m/v/n,3
/n/n/u/n/n,3
/n/n/u/v/u,3
/v/v/m/n/n,4
/v/d/r/u/v,3
/n/n/c/v/v,3
/d/m/u/v/v,3
/d/v/c/v/v,3
/m/u/v/v/v,3
/n/r/n/n/n,3
/r/n/n/n/v,6
/v/v/v/a/n,3
/a/v/u/p/n,2
/a/v/v/v/d,7
/v/v/v/v/nh,8
/d/n/nh/n/v,3
/d/n/v/v/r,6
/n/n/v/m/v,3
/u/r/v/v/u,3
/v/d/m/v/v,3
/v/n/d/u/u,3
/v/nh/v/n/p,3
/u/v/v/n/n,18
/v/n/n/v/d,4
/n/d/u/v/u,6
/v/d/n/d/v,14
/d/v/r/v/v,14
/n/m/v/d/n,3
/u/v/v/r/v,22
/v/d/u/u/v,3
/v/n/m/v/d,6
/n/u/u/n/v,5
/u/v/u/v/n,5
/v/u/n/v/n,4
/m/n/v/n/d,3
/v/v/d/u/n,4
/d/u/u/v/v,3
/u/n/v/n/u,3
/v/a/n/v/u,3
/v/c/v/v/v,3
/d/v/n/nd/n,2
/n/d/v/n/nd,2
/nh/n/v/r/v,2
/v/u/u/n/r,2
/a/a/d/n/d,1
/a/c/u/r/v,1
/a/d/n/d/nl,1
/a/m/d/q/u,1
/a/m/u/v/p,1
/d/v/n/r/v,7
/u/n/n/n/v,7
/d/v/v/n/d,10
/u/n/n/n/n,4
/n/v/v/nh/n,4
/a/p/ws/ws/n,4
/b/a/p/ws/ws,4
/a/d/n/v/v,5
/v/u/r/n/n,5
/n/v/nh/v/u,4
/u/r/n/n/d,4
/a/m/d/v/n,3
/d/v/n/v/u,5
/m/d/v/n/v,3
/n/a/m/d/v,3
/n/v/v/a/v,6
/v/n/d/v/n,21
/n/a/v/n/v,7
/n/v/a/n/v,7
/v/v/v/n/p,4
/c/d/v/v/v,2
/v/v/c/d/v,2
/v/v/n/v/d,31
/a/c/d/v/v,1
/a/d/n/d/ns,1
/n/d/d/u/u,3
/n/d/v/n/d,15
/u/u/d/v/n,7
/v/m/v/v/n,6
/p/v/d/v/d,3
/u/n/u/u/n,3
/u/v/u/u/n,3
/v/p/v/d/v,3
/a/v/u/n/v,4
/a/v/v/r/v,2
/v/v/v/d/n,36
/v/r/v/d/v,5
/n/d/v/u/v,7
/a/v/n/v/n,11
/d/r/u/r/u,3
/r/n/v/n/v,15
/d/n/r/n/v,6
/n/n/d/n/n,6
/n/r/n/v/n,3
/n/u/n/n/n,6
/u/v/n/v/d,3
/a/a/v/r/v,3
/v/v/v/r/r,9
/n/v/d/v/d,3
/u/u/v/d/v,3
/a/d/v/v/v,6
/v/d/n/d/n,4
/d/n/v/u/n,4
/v/n/r/n/v,8
/v/v/n/r/n,4
/n/v/d/n/n,6
/r/d/n/v/v,3
/v/a/v/v/v,17
/d/nh/r/u/v,2
/v/v/d/n/n,14
/v/d/n/n/d,4
/v/u/d/n/v,4
/d/v/v/d/n,6
/r/u/d/v/u,3
/m/v/n/v/v,6
/v/n/u/m/v,3
/v/d/n/v/u,5
/d/v/v/r/n,5
/u/d/v/r/v,7
/v/n/u/v/r,3
/v/v/d/r/v,4
/n/m/r/n/v,3
/u/v/n/d/v,13
/a/d/a/v/v,2
/a/n/n/nd/d,2
/d/v/d/v/d,3
/v/u/n/n/u,5
/v/d/v/v/u,8
/n/v/n/d/n,22
/u/n/d/v/n,4
/v/n/v/a/u,3
/a/v/n/n/v,4
/d/d/r/d/n,2
/d/n/n/v/a,2
/n/m/n/v/n,3
/n/p/u/v/v,6
/v/u/n/n/d,3
/r/v/r/r/v,3
/v/d/n/v/d,6
/n/v/n/n/u,6
/n/v/u/u/v,6
/u/a/n/n/v,3
/v/n/v/v/r,7
/v/r/v/v/r,7
/v/u/v/n/d,10
/c/d/d/n/d,2
/c/v/n/v/n,2
/r/v/u/v/v,15
/n/r/n/v/v,7
/nd/n/d/v/n,3
/r/n/v/v/u,6
/r/v/n/v/u,3
/r/v/p/v/v,3
/u/u/u/u/u,10
/u/v/v/n/d,11
/v/m/v/v/v,9
/n/n/d/u/v,7
/n/n/r/v/n,9
/u/v/v/u/r,4
/n/r/v/n/u,3
/r/v/r/p/v,3
/u/a/v/n/v,3
/d/r/v/v/v,9
/p/d/v/d/v,3
/u/d/v/v/u,3
/v/n/c/v/u,3
/n/v/n/n/r,4
/a/n/u/u/n,3
/a/v/v/v/u,5
/d/u/v/a/n,3
/d/v/d/u/v,3
/d/n/r/v/v,12
/d/v/u/n/v,8
/n/n/v/n/d,3
/u/v/v/u/d,3
/v/d/v/u/n,6
/d/d/v/d/u,3
/d/u/d/u/v,3
/n/v/v/r/r,3
/a/n/n/d/v,2
/d/n/u/p/n,2
/d/u/v/v/m,3
/v/v/n/d/n,15
/v/v/n/m/v,6
/v/n/v/n/u,4
/n/v/d/n/p,3
/r/n/v/v/n,6
/r/u/v/v/r,3
/v/d/v/nh/v,3
/n/d/n/u/n,6
/v/d/v/v/nt,3
/v/n/v/d/a,3
/a/v/d/p/v,2
/d/v/p/v/v,2
/d/v/r/d/v,2
/a/u/v/u/n,3
/r/n/r/u/v,3
/v/v/v/m/n,7
/d/u/n/r/v,2
/d/u/v/v/r,2
/a/v/n/n/a,2
/d/n/m/n/c,2
/d/n/n/d/n,8
/d/q/v/r/u,2
/a/d/v/d/v,4
/d/r/n/n/v,2
/n/n/v/r/n,4
/v/d/u/r/v,4
/n/v/n/v/a,4
/d/u/d/d/v,4
/u/d/d/v/n,4
/v/n/d/u/r,4
/v/u/r/v/v,4
/v/q/n/v/d,3
/n/v/n/nh/n,3
/n/v/n/v/q,3
/m/v/n/n/u,3
/n/u/v/n/n,7
/n/m/n/m/n,7
/a/v/n/v/v,4
/a/r/n/p/v,2
/a/v/d/c/v,2
/d/n/v/n/a,2
/d/v/n/r/u,2
/d/v/n/n/d,4
/n/v/v/r/v,17
/d/d/v/d/n,3
/v/r/v/r/u,3
/a/p/v/v/v,2
/d/a/v/v/v,2
/d/d/v/v/r,5
/n/n/d/d/n,3
/d/n/n/a/v,4
/n/d/n/n/a,6
/v/r/d/v/v,4
/n/v/n/r/n,6
/v/n/v/u/u,3
/v/u/u/v/n,7
/v/a/nd/v/v,3
/a/n/d/v/v,2
/a/v/n/d/n,5
/a/v/n/nh/n,2
/d/v/d/n/v,36
/n/u/r/d/n,3
/u/d/v/d/v,7
/u/v/v/d/v,6
/n/n/d/n/v,6
/v/n/d/d/v,4
/n/d/n/v/d,3
/nh/n/v/v/v,3
/n/n/u/v/v,10
/d/u/u/v/n,6
/v/n/d/n/n,11
/n/u/v/v/u,3
/n/v/n/m/v,3
/v/v/d/u/d,3
/v/v/v/a/r,3
/n/r/v/n/c,4
/v/r/u/v/d,4
/n/d/v/d/v,10
/r/n/v/v/d,3
/r/v/a/v/n,3
/r/u/d/m/v,3
/n/p/u/n/n,2
/u/d/m/v/v,2
/v/d/r/d/a,2
/v/p/v/v/n,3
/a/d/d/u/u,2
/a/v/n/v/d,2
/d/d/u/n/n,2
/d/n/nh/n/n,2
/v/v/v/d/r,5
/d/v/n/r/r,3
/n/v/u/v/d,9
/d/v/v/n/u,11
/v/r/r/v/v,3
/a/c/a/v/v,2
/v/v/d/n/d,8
/m/v/n/d/v,3
/v/r/v/n/u,3
/a/d/v/n/v,5
/d/v/d/d/v,8
/d/nh/v/v/v,4
/d/v/q/v/v,3
/u/n/d/n/v,3
/v/n/d/v/r,6
/d/d/d/v/v,5
/d/d/u/p/v,2
/d/n/d/a/v,2
/u/v/r/u/u,5
/v/u/d/v/u,5
/d/nd/n/n/n,3
/n/d/nd/n/n,3
/n/u/n/r/u,3
/d/d/n/v/n,3
/d/u/v/u/n,3
/v/n/nh/d/v,5
/d/r/v/d/n,3
/m/v/u/v/n,3
/n/n/r/d/v,3
/n/r/d/v/v,3
/n/n/d/n/d,6
/u/d/u/v/v,3
/u/u/d/v/v,3
/v/a/v/v/u,3
/d/d/n/d/v,3
/d/v/n/u/v,6
/u/n/v/v/r,3
/u/v/n/u/v,3
/v/v/v/nt/d,3
/c/v/d/v/u,2
/r/n/v/r/v,4
/d/r/v/d/v,4
/r/v/n/n/r,3
/n/d/d/v/r,3
/m/n/m/v/m,3
/u/u/u/u/v,3
/n/u/r/v/d,3
/n/u/v/v/nh,3
/d/d/u/r/d,3
/n/d/v/r/u,6
/n/v/n/u/v,5
/n/v/u/u/n,3
/r/n/v/u/v,7
/u/v/nh/v/v,3
/v/m/v/n/v,3
/v/u/u/n/d,3
/d/v/u/u/n,3
/v/n/v/u/n,7
/v/v/q/n/d,3
/a/r/u/u/v,2
/u/r/n/v/v,3
/n/v/v/v/p,7
/n/d/a/v/u,3
/v/u/n/n/n,4
/c/n/n/n/n,3
/n/n/n/v/u,8
/c/u/n/d/v,2
/nd/r/v/v/n,2
/r/n/d/v/v,8
/u/d/u/v/d,2
/u/v/c/v/d,2
/v/a/a/v/v,2
/v/a/r/v/d,2
/v/n/d/m/v,2
/d/u/v/d/v,3
/r/u/v/n/d,3
/v/d/n/v/r,3
/v/n/u/d/d,3
/a/n/v/u/v,3
/d/n/c/n/v,2
/d/v/a/v/v,8
/n/a/d/v/d,5
/n/v/n/q/d,2
/n/v/v/u/d,2
/u/a/n/v/n,2
/d/u/u/r/v,3
/d/v/v/n/i,3
/u/v/n/d/n,4
/v/v/r/v/d,4
/d/r/v/v/u,3
/r/n/v/d/u,3
/u/v/r/v/n,4
/r/u/v/u/v,6
/v/v/n/u/u,3
/a/n/d/v/m,2
/d/n/a/v/v,2
/d/n/d/d/q,2
/d/n/u/v/r,2
/u/v/n/c/v,4
/v/u/v/n/n,15
/a/v/u/v/n,3
/m/m/v/v/d,3
/m/r/m/m/m,3
/m/v/v/n/n,6
/ns/ns/ns/ns/ns,6
/r/u/d/v/v,3
/u/v/p/n/v,4
/n/v/v/v/nh,3
/n/v/u/n/a,3
/u/v/u/r/v,3
/v/u/v/v/nd,4
/v/v/v/d/d,4
/n/n/v/v/nh,3
/u/v/u/u/v,3
/u/d/n/v/v,7
/v/v/v/n/c,4
/c/r/p/n/n,2
/c/u/n/n/r,2
/d/n/d/d/n,5
/u/n/n/v/n,4
/d/v/u/d/n,3
/d/v/v/r/u,3
/v/n/r/v/r,4
/d/v/d/v/r,3
/r/u/n/n/r,3
/u/n/r/v/r,3
/v/u/n/r/v,3
/n/d/v/r/v,6
/d/n/a/d/u,3
/v/n/a/r/v,4
/a/v/q/v/n,3
/n/n/n/r/v,3
/u/v/v/d/u,3
/d/n/n/r/v,3
/u/v/n/n/n,3
/a/v/n/d/v,2
/d/v/u/a/n,2
/n/r/v/d/n,4
/r/v/v/d/n,4
/n/v/r/v/r,4
/m/v/v/u/v,3
/n/v/d/d/n,3
/u/r/v/n/v,4
/m/v/n/r/q,3
/n/n/v/v/d,3
/v/v/u/q/n,3
/d/m/n/v/d,2
/d/v/nh/v/d,3
/v/d/r/v/v,3
/d/u/r/n/u,2
/d/v/r/d/u,2
/d/v/v/r/r,2
/v/n/v/u/d,4
/d/v/d/u/n,3
/n/r/r/v/v,3
/a/p/u/v/n,3
/a/n/q/v/v,2
/a/r/v/v/d,2
/d/u/n/v/n,2
/n/q/v/v/p,2
/n/v/n/u/m,4
/a/n/u/n/n,2
/c/n/m/n/v,2
/c/v/v/n/v,2
/d/u/d/a/v,3
/v/r/n/r/v,3
/a/d/u/a/v,2
/a/n/v/v/n,2
/n/p/n/v/n,3
/p/n/v/n/v,3
/d/n/u/u/n,4
/a/d/n/v/r,2
/a/v/r/n/n,2
/d/n/n/r/n,2
/d/r/v/n/v,2
/d/d/u/n/v,3
/d/n/v/d/d,3
/m/n/d/n/u,3
/a/n/v/v/u,2
/a/v/u/m/n,2
/d/n/n/v/m,2
/n/d/a/n/v,3
/v/v/r/n/n,3
/d/v/n/a/u,3
/u/v/d/r/v,6
/v/r/n/v/v,5
/n/v/v/u/r,3
/a/v/v/r/u,3
/v/p/v/n/v,3
/v/v/p/v/n,3
/a/v/p/n/v,2
/d/n/nl/v/r,2
/d/v/n/p/v,2
/n/v/n/v/r,3
/a/v/d/v/r,3
/p/n/v/v/v,3
/a/n/v/n/u,2
