词性,出现次数
/v/r/v/v/r,4
/v/u/n/v/v,93
/v/v/r/v/n,22
/d/n/n/d/d,3
/u/u/v/n/v,26
/v/v/n/v/u,121
/u/v/n/v/v,137
/v/d/a/r/v,3
/v/n/v/v/n,469
/v/v/nd/nh/u,3
/a/d/n/v/v,9
/a/n/c/v/v,4
/c/v/v/v/r,7
/v/u/v/v/u,51
/d/d/v/u/v,11
/d/u/v/d/d,3
/d/v/v/u/r,6
/r/d/v/n/v,3
/u/q/v/v/v,3
/u/r/u/r/v,3
/u/v/v/d/v,21
/v/n/v/v/d,74
/n/u/v/n/n,14
/n/v/v/n/u,37
/v/d/n/r/v,6
/u/n/v/d/v,12
/v/u/v/v/n,113
/n/v/u/v/v,179
/n/v/v/p/u,4
/v/v/n/u/n,17
/a/v/p/v/v,3
/n/n/n/v/v,207
/n/u/n/v/n,15
/r/v/v/d/v,27
/u/v/u/n/d,3
/v/a/v/v/v,21
/a/r/v/v/d,2
/v/v/u/v/v,261
/v/n/n/n/v,120
/v/v/d/v/v,180
/v/v/v/d/d,24
/v/v/v/u/n,86
/u/n/v/v/v,114
/u/v/n/v/n,49
/v/n/v/n/d,41
/d/n/v/n/u,8
/d/n/v/v/u,21
/n/v/n/r/u,6
/v/v/a/v/n,11
/v/v/v/n/d,99
/a/v/n/v/d,10
/c/v/v/n/c,3
/n/v/v/a/v,7
/v/v/n/v/d,67
/v/d/v/v/v,361
/d/u/v/v/m,3
/n/d/n/n/n,16
/n/n/v/q/v,3
/n/n/v/r/v,9
/n/n/v/v/u,46
/n/v/q/v/v,3
/n/v/a/v/n,9
/v/u/v/v/d,6
/a/v/n/u/v,9
/d/n/n/d/u,2
/d/n/v/r/n,2
/d/r/n/v/v,5
/u/u/v/n/n,10
/v/d/v/n/n,34
/v/n/n/v/n,171
/v/n/n/v/r,18
/p/v/n/v/v,7
/n/n/v/n/d,25
/v/n/v/n/n,220
/n/n/n/v/n,139
/n/v/n/n/n,166
/d/n/n/v/v,68
/n/n/v/v/d,51
/n/v/n/n/v,251
/u/v/n/r/v,4
/v/d/n/n/v,44
/m/v/v/n/v,25
/n/c/v/n/n,6
/n/n/d/v/v,43
/u/n/n/n/v,29
/v/v/n/n/d,26
/a/v/a/v/v,2
/d/n/c/v/n,2
/v/v/d/v/n,120
/v/v/v/r/u,13
/n/d/v/v/n,91
/u/d/n/n/n,3
/v/v/v/n/nh,3
/v/v/v/v/r,109
/a/r/d/a/v,2
/d/u/v/v/n,26
/n/d/u/v/v,36
/p/n/d/v/v,3
/a/n/a/v/n,2
/a/v/v/v/n,26
/d/n/d/u/v,9
/d/v/v/v/u,52
/u/m/a/n/p,3
/u/n/v/v/n,42
/v/d/u/r/u,3
/d/u/v/n/v,49
/r/v/v/u/d,11
/v/n/n/m/d,3
/v/n/n/v/m,3
/v/v/d/v/u,50
/a/d/v/n/n,2
/v/v/r/v/v,153
/n/r/u/v/v,16
/n/d/v/d/v,26
/n/n/r/n/v,7
/n/n/v/v/r,12
/v/n/d/v/d,16
/v/u/u/d/v,6
/a/n/v/d/v,5
/a/v/r/u/v,2
/v/n/n/v/u,39
/d/v/u/n/v,29
/n/v/n/r/n,10
/v/n/d/v/m,6
/u/u/u/u/u,7
/d/v/v/u/v,67
/n/d/d/u/v,3
/u/n/n/v/n,19
/u/u/n/v/u,3
/u/v/d/n/v,7
/r/u/v/v/n,13
/u/v/v/n/n,24
/v/v/u/d/v,28
/d/d/n/m/v,3
/d/d/v/v/d,11
/d/r/d/v/v,9
/d/v/n/v/v,170
/v/v/n/n/n,134
/v/v/v/r/v,116
/n/v/n/d/v,77
/u/r/v/d/r,4
/d/v/v/v/d,51
/d/n/d/v/v,41
/n/n/d/v/n,28
/n/u/n/v/u,7
/a/v/n/v/n,13
/a/v/v/u/q,2
/c/d/n/n/d,4
/m/n/v/n/v,11
/u/v/n/n/n,17
/n/n/r/v/d,6
/n/p/n/p/v,3
/v/n/v/r/n,12
/n/v/n/d/n,44
/d/n/d/v/n,26
/d/u/v/d/v,17
/d/v/v/v/n,161
/m/u/v/v/v,3
/r/v/v/v/n,51
/v/n/u/n/v,8
/n/d/n/n/v,33
/n/v/v/v/d,119
/a/n/v/n/v,11
/d/n/n/v/n,39
/n/v/v/r/v,57
/v/m/v/v/n,12
/v/n/r/v/v,69
/d/v/n/v/u,23
/d/v/v/v/r,42
/m/v/n/v/n,6
/n/u/v/u/v,36
/u/n/m/n/v,3
/v/d/v/u/d,6
/d/n/n/n/v,29
/u/u/v/v/v,66
/c/v/v/n/v,14
/d/d/v/v/v,60
/v/v/n/u/v,30
/d/n/v/v/n,94
/d/v/v/n/u,11
/n/d/v/u/n,7
/n/u/v/v/v,103
/n/n/v/v/m,10
/nd/n/v/v/n,3
/r/v/v/n/q,3
/v/u/d/v/v,36
/d/v/r/n/u,3
/n/d/n/v/r,9
/n/r/v/v/u,9
/u/v/m/u/v,3
/v/d/n/v/v,98
/d/v/d/n/v,29
/n/d/v/r/n,6
/v/d/v/d/v,64
/v/v/u/v/n,67
/v/v/v/d/n,65
/a/r/v/a/v,5
/v/a/v/u/v,3
/v/d/v/r/v,20
/n/v/u/n/n,36
/v/r/v/v/v,127
/v/v/d/u/n,6
/n/v/a/u/v,3
/v/v/v/u/r,11
/a/u/v/nh/r,2
/b/n/c/v/n,2
/b/n/n/n/n,4
/c/v/n/m/n,2
/c/v/v/v/u,4
/d/v/d/v/n,29
/d/v/n/v/nd,3
/n/d/v/n/v,65
/a/n/d/u/n,5
/a/n/v/p/n,2
/d/n/n/p/v,2
/d/n/u/v/n,8
/d/n/u/v/r,2
/v/v/d/d/v,16
/a/n/v/v/d,7
/n/v/n/r/v,37
/n/v/r/n/v,31
/r/v/v/r/u,3
/v/d/v/n/d,12
/v/n/v/n/r,28
/v/r/n/v/n,28
/c/v/v/d/v,3
/n/c/n/d/v,4
/n/u/n/v/v,46
/v/v/v/v/m,10
/v/u/u/v/n,8
/n/d/n/d/u,3
/n/d/u/n/d,6
/n/v/r/v/v,40
/u/r/v/v/v,7
/v/n/v/u/v,84
/m/n/v/v/p,3
/r/v/v/v/d,26
/u/v/v/d/d,10
/v/d/n/v/n,79
/v/r/u/v/d,7
/a/v/n/v/m,2
/a/v/u/n/r,2
/a/v/v/n/v,23
/v/v/r/n/v,38
/a/v/d/v/v,11
/d/n/v/v/d,18
/n/n/u/v/d,3
/n/v/m/v/d,3
/v/m/v/d/v,3
/v/v/n/d/d,6
/d/v/n/u/v,6
/v/u/n/v/u,9
/v/v/d/u/d,10
/v/v/u/u/u,3
/v/v/v/a/v,10
/a/v/d/u/u,2
/a/v/u/v/v,17
/a/v/v/u/u,2
/u/v/v/n/d,34
/n/r/v/v/v,73
/d/n/r/u/n,6
/n/i/v/n/v,3
/v/d/n/c/v,3
/a/n/v/u/d,2
/c/v/n/v/u,2
/d/u/r/u/v,5
/d/u/u/d/v,2
/d/u/u/v/u,2
/d/v/n/u/d,4
/d/u/v/v/v,106
/n/v/d/u/n,8
/n/u/v/u/n,10
/v/u/n/n/n,11
/u/v/u/n/n,3
/v/d/v/n/u,6
/v/v/u/v/d,10
/d/d/u/v/d,5
/p/v/n/v/n,6
/n/d/d/v/v,24
/n/r/r/r/u,3
/u/v/d/n/d,6
/v/n/d/n/v,67
/v/n/d/u/n,16
/v/n/n/a/v,6
/v/d/v/d/n,12
/d/n/r/v/v,16
/nd/v/v/v/r,3
/u/d/v/v/d,3
/u/v/nl/v/v,3
/v/n/n/n/n,117
/d/v/v/a/n,3
/v/d/v/v/u,36
/v/v/u/u/r,7
/u/u/v/v/m,3
/u/v/n/v/d,17
/v/n/m/u/v,3
/a/v/v/n/u,8
/d/v/u/v/v,46
/m/u/v/n/v,2
/n/n/n/n/m,5
/n/m/n/v/v,3
/n/v/n/v/r,34
/r/r/v/n/v,6
/v/v/n/c/v,6
/a/n/d/v/u,2
/d/n/d/v/u,2
/d/n/p/u/v,2
/d/u/a/d/q,2
/n/d/n/v/u,25
/n/d/v/r/a,3
/r/n/v/n/n,6
/v/v/m/v/n,6
/u/v/r/v/n,4
/u/v/u/u/v,7
/v/n/u/v/u,4
/d/u/v/v/u,14
/d/v/m/v/v,3
/n/d/n/d/n,3
/n/v/v/n/r,48
/r/u/r/u/v,3
/v/n/v/p/v,6
/v/u/v/u/v,54
/v/v/a/v/v,18
/v/v/n/r/v,74
/v/v/v/n/r,36
/d/v/v/n/d,43
/n/u/n/d/v,3
/a/n/n/d/v,5
/v/n/n/v/d,14
/v/u/v/n/v,70
/n/n/u/v/n,54
/n/u/v/n/v,37
/v/u/v/n/n,11
/a/a/u/m/v,2
/a/d/v/u/d,2
/a/v/u/d/u,2
/a/v/v/u/v,6
/c/v/v/v/v,20
/d/d/d/v/d,2
/v/v/v/v/a,11
/n/n/n/r/n,3
/n/r/u/n/n,3
/u/v/d/n/n,4
/n/u/v/v/d,11
/r/r/v/v/n,6
/d/v/d/v/d,18
/u/d/v/u/v,3
/u/v/u/v/v,65
/v/d/v/r/u,3
/v/r/d/v/r,3
/n/v/d/n/n,20
/a/n/d/n/v,6
/a/v/m/u/n,2
/d/d/u/n/a,2
/d/d/v/d/v,11
/d/d/v/n/v,22
/n/d/v/n/d,18
/n/n/d/n/v,18
/n/v/v/nh/v,3
/r/v/v/d/n,6
/u/d/m/v/d,3
/n/u/u/n/v,15
/u/u/n/v/v,14
/a/v/r/v/n,3
/n/n/m/n/v,11
/n/n/v/n/m,16
/v/d/n/v/u,11
/a/v/d/v/u,3
/a/v/u/n/v,5
/r/u/d/v/v,6
/v/n/r/v/u,14
/d/n/n/v/u,15
/n/d/n/v/n,38
/v/v/n/d/n,71
/d/a/v/u/v,3
/d/n/v/n/n,30
/d/n/v/n/v,115
/d/v/v/a/v,3
/d/v/v/r/v,22
/v/n/d/n/d,13
/n/n/nh/v/u,3
/n/n/u/u/v,9
/n/nh/v/u/v,3
/n/u/u/v/n,9
/n/v/u/u/n,9
/d/v/u/v/a,6
/v/d/v/u/v,25
/v/n/r/v/n,34
/v/v/a/n/d,3
/u/v/v/v/r,6
/v/d/r/v/n,3
/v/n/v/d/r,3
/v/n/v/d/v,102
/p/v/v/n/n,4
/v/v/u/n/v,46
/d/n/d/n/d,14
/d/n/n/v/r,3
/d/n/v/d/n,15
/n/d/n/d/d,3
/n/v/d/n/u,3
/d/v/d/v/v,58
/v/d/n/d/v,20
/v/p/v/v/n,3
/d/v/v/r/u,4
/u/d/v/v/r,7
/r/v/v/n/n,9
/u/u/r/v/v,6
/v/d/r/v/v,9
/r/v/n/d/d,3
/u/d/d/v/v,3
/u/v/n/d/n,7
/u/v/v/u/v,57
/v/d/n/u/u,3
/u/d/u/n/v,6
/v/n/d/n/n,19
/v/d/v/v/n,76
/a/d/v/v/d,2
/d/d/n/v/n,15
/d/m/v/n/d,2
/d/r/v/r/d,2
/d/d/v/v/u,12
/d/v/n/r/n,12
/n/u/u/v/v,17
/u/v/v/n/u,11
/d/v/n/r/v,17
/n/n/n/n/c,3
/v/n/m/v/v,5
/v/n/d/v/u,10
/v/u/n/n/v,47
/d/v/a/d/n,3
/r/v/u/u/u,3
/c/d/v/u/v,2
/c/v/a/d/v,2
/d/d/u/u/d,2
/n/n/d/n/d,12
/nt/v/v/v/r,3
/v/n/u/r/n,3
/n/v/n/v/d,26
/v/v/u/u/n,16
/n/a/v/n/v,12
/v/v/d/n/n,25
/a/v/r/v/r,4
/n/v/u/n/v,61
/u/u/v/v/n,13
/d/n/v/u/v,30
/u/v/v/v/u,50
/v/d/n/d/u,3
/v/r/n/v/v,32
/m/n/v/n/n,3
/n/u/d/v/v,9
/n/v/v/i/v,3
/v/v/v/d/u,26
/r/v/d/r/n,3
/m/m/v/v/n,3
/u/r/n/r/v,3
/v/d/a/v/v,6
/n/u/a/v/v,3
/u/v/r/d/v,3
/v/r/d/v/u,3
/v/u/u/v/v,26
/v/d/u/n/d,4
/d/v/n/v/d,31
/v/n/r/n/v,17
/a/n/n/n/n,8
/a/n/v/v/v,31
/a/v/n/v/v,18
/m/v/v/v/n,11
/u/q/v/u/v,3
/v/u/n/v/n,66
/v/u/v/u/n,11
/n/v/u/v/u,22
/v/v/d/v/d,13
/d/r/v/v/v,27
/d/n/v/u/u,3
/n/r/n/v/v,13
/r/u/d/n/n,3
/r/v/v/v/r,9
/u/d/n/n/v,3
/n/n/n/a/n,10
/n/u/n/d/n,3
/n/v/v/v/q,3
/v/m/n/m/v,4
/n/u/r/v/v,9
/u/u/r/u/v,3
/v/v/v/n/u,36
/a/n/n/v/v,5
/d/n/v/a/v,4
/u/n/n/v/v,30
/v/n/v/d/n,37
/nh/v/n/v/v,3
/a/d/m/o/v,2
/a/v/u/u/a,2
/a/v/v/r/n,2
/d/d/v/v/r,5
/v/n/d/r/n,3
/v/u/d/u/n,4
/d/u/n/n/n,3
/u/d/u/n/n,3
/r/v/u/n/n,7
/v/d/v/v/d,22
/c/v/u/v/v,4
/d/n/d/r/u,2
/d/n/v/n/r,7
/d/u/n/v/u,8
/r/n/r/v/r,3
/u/n/v/u/n,3
/v/r/v/v/n,27
/v/d/r/n/d,3
/v/n/c/u/n,3
/v/u/n/d/u,3
/v/u/v/r/v,7
/a/v/n/v/u,3
/d/v/d/u/v,6
/d/v/n/n/n,33
/m/n/n/v/v,3
/n/d/v/d/n,12
/n/n/n/p/v,5
/v/n/v/n/u,14
/n/n/u/n/v,12
/n/u/v/n/d,9
/n/u/v/v/n,39
/r/d/v/v/n,4
/d/n/n/d/v,14
/n/d/v/n/c,3
/d/u/v/r/v,7
/n/r/n/v/n,12
/u/v/n/q/u,3
/v/n/r/n/n,6
/v/r/d/n/v,3
/v/v/v/nh/v,18
/d/n/m/v/v,5
/m/m/m/m/m,20
/n/m/n/m/n,5
/n/a/n/a/n,3
/d/n/d/v/d,6
/n/n/r/v/n,5
/n/n/v/d/v,46
/d/v/v/nh/r,3
/nd/d/v/u/v,3
/v/v/c/v/n,6
/v/n/d/u/v,20
/c/u/v/v/v,2
/c/v/d/v/p,2
/d/d/nh/d/nh,2
/d/u/v/u/v,11
/n/v/n/a/v,12
/d/v/n/n/v,29
/n/n/n/v/u,24
/v/m/v/v/v,17
/d/v/v/d/n,36
/n/p/n/v/v,3
/v/n/n/d/n,21
/v/u/n/v/d,7
/v/v/v/p/v,4
/n/c/v/v/v,12
/n/r/v/n/d,9
/a/nh/n/v/u,2
/c/u/v/n/v,2
/d/n/r/d/u,2
/d/n/r/v/u,2
/q/v/v/v/v,11
/d/v/d/n/n,13
/v/n/u/r/v,6
/v/d/d/v/v,17
/n/v/v/n/nd,4
/n/r/u/u/v,3
/n/v/a/n/v,7
/m/n/m/m/n,2
/n/m/m/n/m,5
/n/n/v/a/v,2
/n/v/p/u/n,2
/u/n/v/p/u,2
/a/a/j/n/m,1
/a/a/q/m/z,1
/a/c/nh/d/u,1
/a/c/v/u/n,1
/v/d/v/v/r,27
/v/c/v/v/v,7
/a/d/v/v/n,5
/a/v/u/n/u,3
/d/u/a/v/v,3
/m/v/v/nh/v,3
/n/r/r/v/v,3
/n/v/n/nh/n,3
/nh/v/v/n/v,9
/n/v/v/d/u,14
/r/u/v/v/v,35
/a/n/r/n/a,2
/a/r/v/v/u,2
/c/v/n/u/u,2
/d/d/n/v/v,19
/v/c/n/v/v,4
/n/v/a/v/a,3
/r/v/v/r/v,12
/v/n/v/u/d,10
/v/n/v/v/r,19
/c/p/u/n/n,2
/u/v/v/r/v,15
/d/u/v/r/n,3
/m/v/v/v/v,25
/r/v/r/v/v,19
/u/d/v/n/d,6
/u/d/v/v/u,9
/u/v/d/v/n,9
/d/v/u/d/u,3
/n/v/d/v/n,40
/v/u/v/d/u,12
/a/n/v/n/d,3
/d/d/n/n/v,12
/d/n/v/d/u,6
/n/v/v/a/u,3
/u/a/n/n/n,3
/u/v/d/u/d,3
/m/d/v/n/r,4
/n/n/n/r/v,10
/v/u/r/n/v,13
/d/v/u/v/n,10
/v/nd/v/v/n,4
/v/v/m/n/v,7
/n/d/v/u/v,16
/n/n/n/m/n,9
/nh/n/v/v/v,5
/p/v/n/v/a,2
/u/v/n/d/v,16
/r/v/n/d/u,3
/u/n/n/d/v,10
/v/m/u/r/v,3
/v/u/d/n/v,11
/n/d/v/m/v,3
/u/n/v/n/v,56
/u/v/n/r/n,3
/n/v/v/u/u,13
/q/v/n/v/v,6
/v/n/n/d/u,8
/n/v/n/n/d,21
/c/n/v/u/v,2
/v/v/n/d/u,14
/d/r/u/v/v,6
/v/v/d/n/d,11
/p/v/v/u/n,7
/r/v/r/n/v,7
/u/d/v/v/n,13
/u/n/v/n/n,24
/v/n/v/d/d,4
/n/v/m/v/u,3
/r/v/n/n/n,3
/a/v/a/v/n,3
/d/n/p/v/v,5
/v/d/u/v/v,59
/v/n/r/v/m,3
/c/v/v/n/u,2
/d/n/d/d/r,2
/d/u/c/v/v,2
/n/d/u/v/d,6
/a/n/m/u/v,2
/a/r/v/v/n,4
/v/n/n/u/n,14
/n/d/v/v/d,16
/n/n/u/n/n,19
/d/v/u/d/n,6
/n/d/r/v/v,10
/n/m/n/n/m,6
/v/n/m/n/n,3
/d/n/u/n/n,2
/v/n/n/r/n,4
/v/v/r/r/v,8
/n/c/v/n/v,10
/r/d/n/v/v,3
/d/v/r/d/v,3
/d/n/r/u/v,6
/n/c/d/v/v,3
/u/n/v/u/v,10
/u/v/v/r/n,3
/d/u/d/v/v,19
/a/n/v/r/u,2
/a/v/v/n/d,2
/r/v/u/d/v,3
/v/n/v/m/n,3
/a/d/v/v/v,9
/d/nh/n/v/n,2
/n/d/nh/n/v,2
/v/m/v/n/u,3
/v/v/d/u/v,36
/c/v/v/v/n,4
/d/u/n/v/n,15
/d/v/u/u/v,6
/n/d/a/r/d,3
/d/v/v/m/n,4
/d/v/v/r/n,11
/v/v/r/d/n,4
/n/v/n/a/d,3
/v/d/u/n/v,12
/u/v/n/n/p,4
/u/v/v/d/n,3
/v/u/u/v/d,3
/d/u/v/n/d,7
/u/v/u/d/v,4
/d/v/v/d/v,45
/n/v/d/a/n,3
/v/nd/v/n/v,4
/a/v/v/n/n,6
/n/v/r/a/u,3
/v/a/r/n/v,3
/nh/nh/nh/nh/nh,18
/p/u/n/n/v,3
/a/v/v/d/r,3
/r/v/u/v/v,13
/a/v/u/d/v,8
/a/v/v/n/r,7
/c/v/v/a/v,2
/d/n/v/u/n,2
/d/r/a/r/r,2
/d/r/v/u/v,5
/nd/r/v/v/v,4
/d/n/d/n/n,3
/d/v/d/d/u,3
/n/n/v/d/n,26
/n/u/v/r/v,12
/u/v/u/d/n,7
/n/v/ns/n/v,3
/v/n/u/v/r,3
/v/v/u/v/q,3
/a/n/v/n/n,2
/u/u/u/d/n,3
/a/r/u/v/v,6
/d/d/v/p/n,2
/d/n/n/v/a,5
/d/p/v/v/n,2
/d/u/u/n/p,3
/n/d/v/u/u,12
/n/n/v/d/u,14
/v/r/v/v/d,14
/r/u/r/n/r,5
/n/r/n/r/v,6
/n/r/v/n/n,17
/n/r/v/r/v,6
/r/v/n/d/v,6
/r/v/n/n/r,3
/u/v/d/v/v,31
/v/v/n/r/n,12
/a/d/r/v/d,3
/d/r/v/d/v,3
/d/v/r/u/v,3
/n/u/n/r/v,3
/u/n/a/v/n,3
/n/d/v/v/u,10
/n/n/n/d/v,14
/n/n/u/u/n,7
/n/v/n/n/u,20
/a/n/n/n/v,2
/a/n/v/d/n,6
/d/d/v/u/n,2
/d/m/d/a/v,2
/d/n/m/u/n,2
/d/n/n/n/n,9
/a/v/n/n/v,12
/n/r/v/v/n,29
/r/v/u/v/u,6
/v/v/v/u/d,11
/n/r/v/u/u,3
/u/d/n/v/n,10
/d/v/n/v/p,3
/c/p/v/v/n,3
/n/n/n/m/v,3
/n/n/p/v/n,3
/n/d/v/d/d,3
/d/n/d/u/n,13
/n/v/v/q/v,3
/d/d/u/d/v,7
/r/v/n/c/u,3
/v/n/r/u/v,12
/n/nh/v/v/v,6
/u/v/v/v/d,31
/n/d/n/d/v,14
/v/r/v/v/u,14
/n/d/v/v/r,7
/a/v/u/v/n,4
/n/v/nh/v/v,10
/m/n/v/v/v,30
/v/n/r/u/u,4
/c/v/d/v/v,3
/n/n/d/u/v,6
/n/v/n/p/n,10
/a/u/d/v/v,4
/d/n/m/v/u,7
/d/n/v/d/nt,2
/d/v/v/u/q,2
/v/r/v/u/v,8
/u/v/n/v/u,16
/m/n/v/d/v,3
/n/n/v/u/n,34
/n/n/a/n/v,3
/n/n/d/n/n,10
/n/v/u/u/v,7
/v/n/v/u/n,49
/r/v/u/n/v,9
/a/c/nh/v/n,2
/a/p/v/n/r,2
/d/v/r/v/v,17
/n/nh/v/n/v,3
/r/n/v/v/u,4
/d/v/u/r/v,9
/n/m/d/n/v,3
/n/n/v/n/a,12
/v/u/r/v/v,3
/a/p/u/v/u,2
/n/v/r/n/r,4
/v/v/u/n/n,19
/d/v/u/n/n,6
/a/d/q/n/v,2
/n/u/v/n/m,3
/v/v/m/v/v,20
/n/n/m/n/m,4
/u/d/v/n/v,14
/v/m/n/v/u,3
/a/v/v/u/r,3
/d/d/d/v/v,5
/r/n/u/v/r,3
/r/n/v/v/n,16
/r/v/u/r/v,3
/u/r/v/v/r,3
/a/r/n/c/v,2
/d/n/nh/n/v,2
/n/n/n/v/r,9
/n/v/d/v/u,6
/v/d/u/v/d,6
/v/m/n/n/v,7
/d/u/r/v/v,3
/n/d/u/v/n,18
/v/v/m/n/n,3
/v/n/d/r/d,4
/n/n/u/n/d,3
/n/v/d/u/v,33
/v/r/n/n/v,13
/n/v/n/d/u,13
/d/a/v/d/n,5
/n/d/a/v/d,3
/v/v/u/u/d,4
/v/v/v/u/a,4
/d/a/v/v/v,8
/d/v/r/n/v,6
/d/n/v/d/v,20
/r/n/n/u/n,3
/u/v/d/v/u,6
/n/r/v/n/r,11
/v/n/u/n/n,10
/a/r/n/n/v,2
/n/n/n/n/u,12
/n/v/u/d/n,3
/v/v/u/m/v,3
/a/c/v/u/v,2
/u/v/v/nh/v,3
/a/n/v/v/n,4
/d/u/v/v/nh,2
/n/b/n/n/n,2
/n/a/a/v/v,3
/n/n/n/d/n,14
/d/d/n/r/v,3
/n/a/d/v/v,3
/u/n/d/u/v,6
/u/v/u/n/v,12
/a/r/v/n/v,4
/d/u/r/v/r,2
/d/u/u/v/n,11
/n/v/v/v/a,14
/r/d/a/r/v,3
/d/v/n/a/v,3
/n/d/u/v/u,10
/n/d/u/n/n,6
/r/v/v/u/v,24
/n/a/v/v/v,17
/n/r/r/n/v,3
/q/v/v/r/n,3
/a/n/r/p/u,2
/c/u/n/v/n,2
/u/v/u/v/n,7
/v/n/v/u/u,16
/n/n/q/n/n,3
/n/p/v/v/v,13
/v/n/n/m/v,9
/d/v/a/v/v,3
/n/n/m/v/v,3
/n/u/d/d/u,3
/n/v/n/n/m,3
/n/v/v/m/p,3
/v/r/v/n/v,36
/v/v/v/r/n,18
/m/d/v/u/n,3
/r/v/nh/v/n,3
/u/n/r/u/v,3
/c/n/v/v/r,3
/n/v/n/u/d,3
/v/p/v/n/v,3
/a/nd/v/r/u,2
/a/r/d/u/v,2
/a/v/d/n/n,4
/v/v/u/v/u,30
/v/v/u/r/r,4
/m/n/v/v/n,15
/r/d/v/v/u,3
/n/m/v/r/n,3
/v/n/d/a/v,7
/v/r/d/v/v,4
/n/n/n/c/n,6
/n/n/n/n/r,9
/d/m/v/v/v,4
/d/n/m/v/n,2
/v/n/v/r/d,7
/v/v/d/r/v,7
/n/n/u/d/n,6
/d/v/v/u/n,10
/v/v/a/d/n,4
/r/u/v/v/d,3
/u/u/v/n/u,6
/v/r/u/d/n,3
/v/u/v/n/r,9
/v/v/n/u/r,3
/a/n/v/d/u,2
/d/u/n/v/v,13
/c/d/v/v/n,3
/n/u/v/d/n,6
/r/v/n/u/d,3
/v/n/u/d/a,3
/a/d/a/r/n,2
/a/v/v/r/v,4
/a/v/v/v/d,10
/c/u/a/v/v,2
/d/n/u/v/d,2
/d/n/u/v/u,4
/m/u/u/n/v,3
/m/v/n/v/v,16
/p/v/n/v/d,3
/v/v/u/v/c,3
/a/m/v/v/n,2
/c/v/v/n/n,2
/d/u/d/m/v,2
/u/v/v/u/n,13
/r/v/v/d/u,3
/a/p/v/v/v,2
/c/v/v/c/v,2
/d/a/q/d/d,2
/d/n/d/v/r,4
/u/v/r/u/v,4
/a/v/a/n/n,2
/a/a/a/a/a,3
/u/n/v/n/d,6
/n/n/u/r/v,7
/v/v/m/v/u,4
/d/n/n/u/r,3
/a/n/r/r/v,2
/a/u/v/u/v,2
/d/r/n/m/n,2
/d/r/u/u/n,2
/d/u/v/r/a,2
/d/u/d/u/n,3
/n/a/r/v/v,3
/n/d/n/a/v,3
