词性,出现次数
/v/v,440547
/n/v,397243
/v/n,372338
/d/v,246768
/v/u,241553
/v/r,184007
/n/d,68659
/u/d,5680
/u/v,184802
/v/d,128564
/n/n,220424
/n/u,48209
/u/n,35089
/r/v,130293
/m/n,1328
/v/m,2702
/a/n,440
/d/u,5788
/r/d,273
/u/u,1654
/r/u,572
/r/n,3954
/d/n,865
/n/m,134
/m/v,119
/v/nh,282
/d/r,12547
/a/v,469
/p/v,228
/n/r,173
/u/r,62
/nh/v,110
/ws/n,5
/v/a,201
