词性,出现次数
/n/v,9070
/v/v,10056
/v/n,8641
/n/n,5193
/u/v,4355
/v/u,5283
/d/v,5621
/n/u,1321
/n/d,2208
/v/d,3101
/v/r,3041
/r/v,2381
/u/d,129
/u/n,1003
/n/r,168
