词性,出现次数
/v/v/v/n/n,135
/d/n/u/v/u,4
/d/v/v/r/v,13
/n/n/v/n/u,4
/n/r/v/r/v,7
/n/u/v/v/n,12
/n/v/v/d/v,43
/u/d/v/n/v,8
/u/v/v/v/u,20
/v/d/u/d/n,4
/n/n/n/n/n,286
/n/n/n/v/v,125
/n/n/n/n/v,67
/n/v/v/n/n,82
/v/n/n/n/n,35
/v/n/n/n/v,56
/d/n/u/v/r,3
/n/v/n/v/n,205
/u/n/n/n/n,7
/v/n/v/d/v,36
/v/v/v/v/n,353
/d/n/d/v/v,14
/d/q/v/v/v,3
/d/v/v/v/v,159
/n/d/v/v/n,38
/n/u/v/v/v,27
/n/v/v/d/u,3
/n/v/v/v/v,463
/v/d/n/r/v,10
/v/n/v/n/n,69
/v/v/d/v/v,85
/v/v/v/v/v,850
/d/v/v/v/n,45
/v/d/v/v/v,135
/v/n/d/v/n,7
/v/n/v/v/v,338
/v/v/n/v/v,408
/a/d/v/v/v,3
/n/n/v/v/v,195
/n/v/v/v/n,209
/v/n/v/n/v,272
/v/v/v/n/v,388
/n/v/n/v/v,265
/n/n/v/v/r,7
/v/r/v/v/v,34
/v/v/v/d/v,112
/d/v/v/v/d,12
/n/m/n/v/d,3
/r/d/v/r/v,7
/r/v/v/v/n,8
/r/v/v/v/v,46
/v/d/v/v/n,51
/n/n/m/n/v,3
/u/v/v/u/d,3
/v/r/v/v/u,6
/v/v/n/n/n,45
/v/v/u/v/n,42
/v/n/v/r/v,9
/m/n/n/i/v,2
/n/d/v/d/v,21
/n/m/n/n/i,2
/n/n/n/d/d,2
/n/v/n/n/d,9
/n/v/q/q/n,2
/n/v/v/q/n,2
/v/v/v/u/u,20
/u/v/v/n/v,35
/v/n/v/d/u,6
/v/v/u/u/d,3
/v/v/v/n/r,13
/v/v/v/v/q,3
/u/n/v/v/v,38
/v/u/r/v/u,3
/v/v/n/r/v,25
/v/v/n/v/r,7
/d/n/v/u/r,2
/n/d/n/n/v,19
/a/n/v/n/d,3
/a/n/v/n/n,3
/d/d/n/v/v,3
/d/d/u/n/v,3
/d/n/v/v/n,29
/d/v/v/n/v,55
/n/v/d/n/v,25
/n/v/d/v/n,10
/n/v/v/u/m,3
/r/n/v/v/n,10
/r/n/v/v/u,3
/u/nh/n/u/v,3
/u/r/n/v/v,3
/v/m/v/d/u,3
/v/n/v/v/u,42
/v/u/r/v/v,7
/u/v/n/r/v,4
/n/v/v/n/v,206
/u/v/v/n/n,16
/v/d/v/n/n,7
/v/n/n/u/n,12
/v/u/u/n/u,3
/v/v/n/n/v,161
/n/d/v/v/v,48
/v/d/v/n/v,34
/n/n/n/d/v,12
/v/v/u/d/n,3
/v/v/v/u/d,15
/a/n/a/v/q,2
/a/v/v/v/u,2
/d/d/v/d/v,4
/v/v/v/v/d,64
/u/v/v/v/v,117
/v/d/n/v/n,15
/v/u/v/n/v,43
/d/u/u/r/v,3
/n/d/v/v/d,12
/n/v/r/v/v,6
/r/d/u/n/n,3
/u/u/n/v/n,3
/u/v/n/n/v,12
/v/m/u/v/v,3
/v/v/n/v/d,20
/n/q/n/q/n,3
/n/v/d/n/n,7
/n/v/d/v/v,27
/d/v/v/v/r,11
/u/r/n/v/n,3
/v/d/u/v/v,17
/v/u/u/v/u,3
/v/v/n/d/v,62
/d/n/v/v/v,76
/d/v/n/v/n,31
/n/d/n/v/v,42
/v/v/m/v/v,4
/v/v/v/r/n,11
/d/u/d/n/n,3
/d/u/v/d/v,3
/n/u/v/d/n,4
/n/v/n/n/v,76
/n/v/u/v/v,49
/v/n/n/v/v,143
/u/r/v/v/u,3
/u/v/d/n/u,3
/u/v/d/n/v,6
/n/v/n/n/n,37
/n/n/v/n/v,119
/n/n/v/r/v,12
/n/v/n/v/d,14
/n/v/n/u/v,16
/d/d/v/n/v,9
/d/n/n/v/v,30
/d/v/n/v/v,62
/n/nh/n/n/v,3
/n/v/v/v/u,40
/u/v/v/u/v,7
/v/v/u/v/v,119
/d/u/n/d/v,3
/d/v/u/d/v,3
/v/d/u/n/d,3
/v/n/v/u/v,41
/n/v/n/v/u,24
/a/n/v/v/v,12
/d/v/n/n/v,23
/d/v/r/v/d,3
/n/v/u/n/v,29
/n/v/v/d/n,45
/u/d/v/d/n,3
/u/u/v/n/d,4
/v/u/v/v/n,39
/c/v/v/v/v,8
/d/n/r/n/v,3
/d/n/v/u/v,3
/v/p/v/r/v,4
/v/v/u/n/v,36
/v/v/v/u/v,107
/a/v/v/v/n,16
/n/n/v/v/n,112
/v/v/n/v/n,148
/d/n/n/v/n,13
/n/n/q/v/v,3
/v/v/v/r/v,34
/n/n/v/v/d,16
/v/n/d/n/v,26
/n/d/u/r/u,4
/d/d/v/v/v,7
/v/v/v/v/u,89
/u/d/v/u/u,4
/m/v/v/v/n,6
/n/p/n/v/n,3
/n/r/n/v/v,10
/n/u/u/v/n,3
/d/p/u/v/v,2
/n/ws/m/ws/n,2
/v/n/n/a/n,2
/ws/m/ws/n/v,2
/a/d/nt/d/v,1
/a/i/d/v/d,1
/a/n/d/v/v,1
/n/n/n/v/n,81
/n/n/v/v/u,20
/v/n/d/v/v,62
/v/v/u/a/n,4
/n/n/u/v/v,17
/n/n/v/n/d,10
/n/v/n/d/v,25
/n/v/u/v/r,3
/v/v/v/r/u,12
/n/d/v/n/v,24
/v/n/v/v/n,177
/v/v/v/m/v,4
/u/n/n/n/v,12
/n/d/v/n/r,3
/d/v/n/n/n,12
/n/n/r/v/n,6
/n/v/v/u/v,57
/n/d/n/v/n,6
/n/d/v/r/v,3
/n/n/n/v/u,7
/n/v/n/a/v,3
/v/v/u/u/v,10
/a/v/n/n/v,8
/n/n/v/d/n,11
/n/v/u/v/n,27
/p/n/v/v/n,3
/v/d/d/u/v,4
/v/v/n/v/u,47
/a/v/v/v/v,26
/d/n/n/d/n,6
/n/n/d/n/v,3
/u/n/d/n/n,6
/v/n/q/v/n,3
/a/d/v/v/n,2
/a/v/n/a/v,2
/d/n/c/v/n,2
/d/n/v/n/v,39
/n/a/v/v/n,3
/r/n/v/v/v,9
/d/n/n/n/v,3
/n/d/v/d/n,3
/v/n/u/v/v,22
/u/v/n/v/n,32
/v/n/n/n/u,3
/v/v/n/u/v,6
/v/r/u/v/n,4
/v/v/v/p/n,4
/d/v/v/v/u,43
/n/m/n/d/v,3
/v/u/v/v/v,94
/v/v/v/v/a,4
/d/v/v/n/n,19
/n/r/n/d/v,3
/d/v/v/u/v,21
/u/v/n/v/v,50
/a/v/n/v/u,6
/n/nh/v/v/v,3
/n/u/d/v/v,3
/n/u/n/v/n,6
/u/n/n/v/v,13
/d/u/n/n/v,3
/n/n/u/u/n,3
/n/v/n/n/u,3
/n/v/n/v/r,11
/v/n/n/v/n,104
/v/n/v/v/r,11
/d/v/n/a/n,5
/v/v/v/n/u,25
/v/a/v/u/r,4
/d/v/d/v/d,3
/r/d/v/v/v,20
/n/d/u/v/v,15
/n/m/n/m/n,7
/m/n/m/n/m,5
/m/m/m/m/m,26
/n/d/v/n/n,10
/v/v/v/v/nh,12
/m/v/v/v/v,9
/d/v/r/n/v,2
/n/u/v/n/v,18
/n/v/v/r/n,15
/v/n/v/v/d,19
/m/n/v/v/v,6
/u/n/v/u/u,6
/u/r/v/u/a,3
/b/u/n/p/a,2
/c/v/n/r/v,2
/d/m/n/v/v,2
/v/d/n/n/n,4
/n/d/a/v/n,3
/n/n/v/u/n,6
/u/u/v/n/n,9
/v/n/n/d/n,15
/n/n/n/nh/v,3
/nd/n/n/v/n,3
/n/v/d/v/u,7
/v/v/n/n/d,14
/n/n/n/m/n,4
/v/n/n/n/m,4
/d/n/r/v/n,6
/n/n/v/n/n,45
/u/v/v/v/n,47
/v/n/d/v/d,6
/v/u/v/u/u,3
/u/v/v/v/r,4
/d/u/v/u/u,3
/d/u/v/v/v,42
/d/v/d/v/v,22
/n/v/v/n/d,10
/r/v/n/v/v,11
/u/u/v/n/v,6
/u/u/v/v/v,16
/v/a/v/q/v,3
/v/v/r/v/n,7
/nh/d/v/n/v,3
/r/v/n/u/v,3
/v/d/v/u/p,3
/r/v/v/n/d,3
/v/d/n/d/v,7
/v/u/n/v/v,14
/d/u/v/u/v,6
/n/n/a/n/n,3
/u/v/v/d/v,13
/v/n/v/n/p,3
/a/v/n/d/n,6
/a/v/u/d/u,2
/d/n/c/n/d,2
/d/n/d/u/v,2
/d/n/p/n/d,2
/d/v/n/q/v,2
/d/v/v/n/u,5
/m/m/n/nd/n,2
/n/n/n/u/n,4
/v/u/d/v/v,7
/d/r/v/n/v,3
/r/v/a/v/u,3
/v/u/v/n/n,12
/d/d/n/u/v,3
/d/v/u/d/u,3
/m/v/n/v/v,7
/n/d/u/u/v,4
/v/r/v/v/n,23
/n/d/v/u/v,9
/d/n/r/n/n,3
/d/n/v/n/n,9
/d/u/n/v/v,5
/n/a/v/v/v,9
/n/u/n/n/v,3
/a/v/r/u/r,3
/d/a/v/v/n,3
/r/r/d/v/r,3
/r/u/r/v/n,3
/r/v/n/r/v,6
/u/u/n/v/v,6
/v/v/d/u/v,16
/u/v/u/v/v,27
/u/d/u/u/v,4
/n/n/d/v/u,3
/a/p/v/d/v,3
/a/v/v/u/n,3
/v/r/n/n/v,13
/v/u/n/n/v,6
/v/v/n/p/v,7
/v/v/u/a/v,3
/v/v/u/n/n,11
/v/v/v/n/p,3
/d/d/n/n/n,4
/d/n/n/n/n,6
/m/n/n/n/n,13
/d/n/d/n/v,6
/m/u/d/v/n,3
/m/v/v/v/u,7
/n/r/n/v/u,3
/n/u/v/d/v,5
/p/v/v/v/v,9
/u/n/v/n/v,4
/d/v/u/v/d,3
/n/n/u/v/n,6
/n/u/v/n/u,3
/v/a/v/v/v,12
/v/v/v/d/n,23
/d/d/d/v/v,3
/d/d/v/d/u,3
/d/v/v/r/n,3
/r/u/v/v/d,3
/u/v/d/u/n,6
/u/v/u/v/u,6
/d/n/n/v/u,6
/v/n/v/n/q,3
/v/u/v/u/v,15
/v/u/v/v/u,6
/v/v/r/v/v,54
/d/v/u/v/v,16
/u/v/n/d/n,4
/d/v/p/u/v,3
/r/v/n/m/u,3
/u/v/u/n/d,3
/v/n/d/n/r,3
/a/v/n/v/n,10
