词性,出现次数
/v/v,147216
/n/v,137829
/v/n,128439
/v/r,49444
/v/u,80381
/u/v,57662
/d/v,83083
/r/v,29183
/n/n,83643
/v/d,35522
/u/n,21220
/n/u,14619
/n/d,33141
/m/n,3059
/v/m,3832
/d/n,150
/u/d,1478
/d/u,1673
/a/n,47
/r/n,179
/u/u,452
/v/nh,249
/u/r,170
/m/m,198
/n/m,349
/n/r,27
/m/v,155
